,Date,Review_text,Review_title,Stars,Positive,Negative,Neutral,Compound,Overall
1135,2020-06-05,Very good,Good,5,0.762,0.0,0.23800000000000002,0.4927,Positive
1136,2020-08-23,"Good smell, good package, nd easy to use. Harmless nd good for our hands.",Pretty good.,5,0.602,0.0,0.39799999999999996,0.9118,Positive
1137,2020-07-11,timely delivery. well packed. product in original seal. alcohol based hand sanitiser.,good product,5,0.45799999999999996,0.0,0.542,0.765,Positive
1138,2020-07-22,Squeeze nozzle sent instead of pump nozzle. Otherwise fine...,Nice!,5,0.0,0.0,1.0,0.0,Neutral
1139,2020-07-11,Good,Nice,5,1.0,0.0,0.0,0.4404,Positive
1140,2020-07-12,Good,Go for it,4,1.0,0.0,0.0,0.4404,Positive
1141,2020-07-04,This product is different from what is shown in the picture. It doesn't have spraying knob it is like normal bottle. I don't recommend this pro duct at all. Cheaters,Wrong product details mentioned on amazon,1,0.075,0.15,0.7759999999999999,-0.3632,Negative
1142,2020-07-07,"Completely duplicate product as I've used this product before, scent completely different from original and not good. Totally waste of money don't buy this product.",Duplicate product,1,0.17300000000000001,0.08199999999999999,0.745,0.4032,Positive
1143,2020-08-31,There no pump as mentioned in details.,Made me fed up with the pump .,1,0.0,0.268,0.732,-0.29600000000000004,Negative
1144,2020-05-26,1 dispenser bottle was not sealed and contents spilled over. Had to throw off the empty bottle.,1 bottle was totally damaged and liquid spilled over,1,0.0,0.107,0.893,-0.2023,Negative
1145,2020-05-29,Good,Super,4,1.0,0.0,0.0,0.4404,Positive
1146,2020-05-29,Very poor quality.liqud was dilute and one bottle was broken and half empty.,Waste of money,1,0.0,0.45299999999999996,0.547,-0.807,Negative
1147,2020-07-17,Send another to displayed item,Unsatisfactory,1,0.0,0.0,1.0,0.0,Neutral
1148,2020-06-20,I ordered the product with nosel not with cap. It is disappointing. But the product is good,Hand sanitizer,4,0.193,0.105,0.7020000000000001,0.4118,Positive
1149,2020-06-02,Good item,Good item,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1150,2020-06-17,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1151,2020-06-08,Nice,Nice,5,1.0,0.0,0.0,0.4215,Positive
1152,2020-09-24,Sanitizer keeps dripping from Nozzle. The pump used is poor quality.,Poor quality mechanism.,2,0.0,0.237,0.763,-0.4767,Negative
1153,2020-08-22,"NO dispenser..Be aware..Everytime you should be going through lift,tilt,rotate,press process.But refreshment level is fine like Dettol",DISPENSER TACTIC OF LIFEBUOY,3,0.213,0.145,0.643,0.0943,Positive
1154,2020-05-05,Sanitaizer was leaked,Leaked,2,0.0,0.535,0.465,-0.3182,Negative
1155,2020-05-25,The bottle is damaged and empty...so depressing. In this crucial pendamic period the responsibility of genuine product is highly expected.,Damaged product,1,0.0,0.23399999999999999,0.7659999999999999,-0.6705,Negative
1156,2020-07-07,Package sprayer lid broken.I ordered for sprayer. If the lid is broken and half of the liquid lost what is the use of ordering sprayer.Totally it is useless.,Waste of purchasing,1,0.0,0.247,0.753,-0.802,Negative
1157,2020-09-07,I have ordered with seeing the picture where fountain/spraying pump was there but when product delivered it was not there??,Sanitizer with spraying pump,4,0.0,0.0,1.0,0.0,Neutral
1158,2020-07-21,Easy to use and has a pleasant scent no need of water for sanitizing the hands,Handy for sanitising the hands,5,0.304,0.10800000000000001,0.588,0.6124,Positive
1159,2020-06-16,Lovable product,Lovable product,5,0.8,0.0,0.2,0.6124,Positive
1160,2020-07-31,Product quality is excellent.Price is little differ as in local market price is 210 for 500 ml and but hare is 249.,Price issue,5,0.0,0.0,1.0,0.0,Neutral
1161,2020-06-11,Do not buy. Received broken product. No return policy.,Deceived,1,0.217,0.187,0.596,0.091,Positive
1162,2020-06-02,Item has received broken &amp; leakage condition due to improper material packaging&amp; mishandling.otherwise item delivered in time &amp; quality of sanitizer is too good.,Sanitizer review,5,0.10400000000000001,0.111,0.7859999999999999,-0.0516,Negative
1163,2020-09-07,Only Get A bottle With 500 ml Sanitizer. Nozzle as shown in figure not provided.but offiline purchase you can get in less prize with nozzle.,Not nozzle Provided as shown in figure,1,0.11599999999999999,0.0,0.884,0.4601,Positive
1164,2020-05-21,I recommend not to buy this. Recived broken product without replacement policy.,Damage products,1,0.171,0.212,0.616,-0.1531,Negative
1165,2020-09-04,The picture shows a dispenser but the delivery was of 2 squeeze bottles. I specifically chose dispenser coz that's what I wanted.,Picture and actual product differ,1,0.0,0.0,1.0,0.0,Neutral
1166,2020-07-06,Closure cap doesn't match image,Bad,3,0.0,0.0,1.0,0.0,Neutral
1167,2020-07-28,Got different packaging. Not as the picture mentioned. It doesn't smell like Lifebouy sanitizer usually smell. I dont think it's original product.,Different product,1,0.0,0.17600000000000002,0.8240000000000001,-0.4717,Negative
1168,2020-06-19,Very bad experience. One 500 ml pack. Description is 10 small 3 Verity content.how carrying &amp; Use it ?Very big size,Not match contents size...,2,0.0,0.166,0.8340000000000001,-0.5849,Negative
1169,2020-07-11,Its not original..,Quality is not as original,1,0.0,0.0,1.0,0.0,Neutral
1170,2020-07-02,What should i write here. Not happy with incorrect product. I can use VIM dish-wash liquid bottle beside ordering this bottle.,I ordered dispenser bottle.,2,0.0,0.14300000000000002,0.857,-0.4585,Negative
1171,2020-05-03,Nice product.,Deliver early in lockdown period,5,0.737,0.0,0.263,0.4215,Positive
1172,2020-07-15,I didn't order this type of bottle....I ordered the bottle with pressing nob....But I received a normal one.,Not satisfied with bottle,1,0.0,0.0,1.0,0.0,Neutral
1173,2020-06-26,Product delivered without pump which is shown in product description.,Different packaging,1,0.0,0.0,1.0,0.0,Neutral
1174,2020-06-21,"It doesn't have pump, order only if you can manage with squeeze type.",No hand dispenser,3,0.0,0.0,1.0,0.0,Neutral
1175,2020-07-05,"What so image shown of the product, it wasn't the same.",Lifebouy Hand sanitizer,4,0.0,0.0,1.0,0.0,Neutral
1176,2020-08-29,Worst product..surely a duplicate product as the fragrance of it differs from the one bought online and its more like water,Duplicate product,1,0.11199999999999999,0.165,0.723,-0.3197,Negative
1177,2020-07-06,"Product received is not as shown in the picture. The bottle gas no pressing pump, so it's difficult to use.",Pressing pump required,4,0.0,0.217,0.7829999999999999,-0.6096,Negative
1178,2020-07-03,Unlike lifebouy total it dosnot have perfume fragrance in it,See before buy,4,0.0,0.0,1.0,0.0,Neutral
1179,2020-05-31,i received bottle with only half liquid their.i received bottle with wrost condition. and it is not repundble. dont buy it.,dont buy it. it seems to me duplicate product.,1,0.0,0.0,1.0,0.0,Neutral
1180,2020-08-08,Very good,Very good,5,0.762,0.0,0.23800000000000002,0.4927,Positive
1181,2020-06-05,Value for money,Good,5,0.545,0.0,0.455,0.34,Positive
1182,2020-07-13,Nothing to say,Very good,5,0.0,0.0,1.0,0.0,Neutral
1183,2020-05-29,Nice Gel based product and also have good fragrance.,Must buy,4,0.449,0.0,0.551,0.6908,Positive
1184,2020-07-08,I had ordered a sanitizer with a pump. Where as the one received is without a pump. It doesn't solve my purpose.,Received one without a pump.,1,0.0,0.086,0.914,-0.1511,Negative
1185,2020-06-15,Sanitizer Quality Is Vary Good smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  But Packing &amp; Pumping Spry Vary Bad. pouting_face  pouting_face  pouting_face ,Good Quality,5,0.09,0.21899999999999997,0.691,-0.5859,Negative
1186,2020-05-31,Value for money.,True value for money,5,0.545,0.0,0.455,0.34,Positive
1187,2020-06-14,Product is counterfeit. Bottle wasn’t sealed. It’s looks like someone tempered with the product. Product is not refundable. Now stuck with the same.,Counterfeit Product,1,0.168,0.0,0.8320000000000001,0.5007,Positive
1188,2020-05-30,The product is good enough but the pump of sanitizer is not working so i m very disappointed with that,Pump is not working,3,0.085,0.218,0.6970000000000001,-0.6196,Negative
1189,2020-09-14,I have order the lifebouy hand sanitizer total which have a pump but I received the product without any pump and it was another product.,Received another product,1,0.091,0.0,0.909,0.2732,Positive
1190,2020-09-07,"कोई भी इस को नहीं खरीदे, क्योंंकि ये बगैर स्प्रे गन के भेजते हैं और वापसी नहीं होती है।दिखाते कुछ और भेजते कुछ और है। सब बकवास।",ठग विद्या है।,1,0.0,0.0,1.0,0.0,Neutral
1191,2020-05-25,Product quality is not good. The same product I have buy on the retail stores is better than the product which I received. Both are of same company.,Product quality not good.,1,0.099,0.08199999999999999,0.8190000000000001,0.1265,Positive
1192,2020-07-07,recieved a wrong product from...all my money wasted,very bad experience,1,0.0,0.5579999999999999,0.442,-0.743,Negative
1193,2020-07-08,I ordered for sanitizer with pumpI got this With out pump,I got this without pump,1,0.0,0.0,1.0,0.0,Neutral
1194,2020-06-29,Best alchohol based sanitizer.. nice fragrance... trusted brand,Best product,5,0.669,0.0,0.331,0.8779,Positive
1195,2020-09-22,Good product. Smell is awesome,Good deal,5,0.7,0.0,0.3,0.7906,Positive
1196,2020-05-28,The product is duplicate. Even the date of expiry is clearly manipulated. Cheap quality product nowhere close to the original lifebouy sanitizer.,Fake product,1,0.188,0.098,0.7140000000000001,0.34,Positive
1197,2020-05-31,Product received within time,Nice,4,0.0,0.0,1.0,0.0,Neutral
1198,2020-07-18,The sole is broken. And the sanitizer is not like original. It was so thin,Products sill is also broken and so bad,3,0.0,0.374,0.626,-0.7329,Negative
1199,2020-05-26,I ordered for two bottles of lifebuoy hand sanitizer. One bottle was damaged and a little amount of liquid almost 50g come out side from bottle.,Damaged product try to make it better.,1,0.114,0.10300000000000001,0.7829999999999999,0.0772,Positive
1200,2020-06-01,I ordered Lifeboy Hand Sanitizer but it turned out to be Dabur Hand SanitizerIt's magic,Product change. Good,1,0.348,0.0,0.652,0.7506,Positive
1201,2020-08-26,Good Product,Very Nice,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1202,2020-06-12,Bottle break in package,Received defective bottle or quality of bottle is poor,3,0.0,0.0,1.0,0.0,Neutral
1203,2020-06-02,Thanks u Amazon... For a nice product at right price...  smiling_face_with_smiling_eyes  smiling_face_with_smiling_eyes  smiling_face_with_smiling_eyes  thumbs_up  OK_hand ,Really good product.... Go for it,5,0.341,0.0,0.659,0.6908,Positive
1204,2020-06-18,Good product. Scent are good as expected,Good air tight packaging,5,0.537,0.0,0.46299999999999997,0.7003,Positive
1205,2020-06-09,"Value for money, smells very nice .I will kept this sanitizer at my shop to sanitize the hand and cash of the customer",Good,4,0.303,0.0,0.6970000000000001,0.8268,Positive
1206,2020-06-18,I but this in lockdown only it's nice pump is also strong,Nice,5,0.475,0.0,0.525,0.8462,Positive
1207,2020-07-09,Product showing with pump but delivering with cap. Delivering completely different lifebuoy product.,Dont buy,1,0.0,0.0,1.0,0.0,Neutral
1208,2020-08-04,No dispenser cap!!!!Disappointed customer..,Wrong description..,1,0.0,0.529,0.47100000000000003,-0.5216,Negative
1209,2020-06-22,No dispencery with this... Fake image provided,Bad,2,0.0,0.515,0.485,-0.6486,Negative
1210,2020-05-19,I got damaged product.very disappointing.,Damaged product,1,0.0,0.753,0.247,-0.7269,Negative
1211,2020-05-27,Not original Product packing was tempered...duplicate product received..,Duplicate product received,1,0.0,0.21899999999999997,0.7809999999999999,-0.2411,Negative
1212,2020-09-01,"It doesn't not come with a nozzle, and it cannot be returned.Misleading product description.",Misleading product description,1,0.0,0.0,1.0,0.0,Neutral
1213,2020-06-15,Good,good,5,1.0,0.0,0.0,0.4404,Positive
1214,2020-06-04,There was a insect inside the wrapper,Good but can be better,5,0.0,0.0,1.0,0.0,Neutral
1215,2020-09-02,The pump is missing. I only received the bottle. Now I don’t know how to use it properly without a pump. Very disappointed.,Pump is missing,2,0.121,0.096,0.784,0.1458,Positive
1216,2020-05-28,Awesome product  OK_hand  OK_hand  thumbs_up  just a drop and it is very effective,Effective sanitizer,5,0.40299999999999997,0.113,0.484,0.7501,Positive
1217,2020-09-10,Top squeezing cap showings in the picture is missing. Sanitise well high alcohol content.,Missing parts,1,0.228,0.129,0.643,0.1779,Positive
1218,2020-06-15,Good very useful,Good,5,0.8590000000000001,0.0,0.141,0.7264,Positive
1219,2020-08-25,Product is not as shown in the picture as there is no press release mechanism. Disappointed as didn’t get what I paid for.,Sanitizer delivered without press release mechanism,3,0.0,0.209,0.7909999999999999,-0.6486,Negative
1220,2020-08-25,This is not pump bottle as shown on pic.,Wrong product,1,0.0,0.0,1.0,0.0,Neutral
1221,2020-08-28,The bottle did not have the hand press dispenser pump as shown in the photograph,The bottle did not have the hand press dispenser pump as shown in the photograph,2,0.0,0.158,0.8420000000000001,-0.3875,Negative
1222,2020-06-27,"Don't buy this product, takes too long to deliever, product is not as shown in the picture...Don't buy this once and for all","One of the worst, product delivery time is too long 2 weeks really",1,0.0,0.0,1.0,0.0,Neutral
1223,2020-08-15,Counterfeit product delivered,Not original,1,0.0,0.0,1.0,0.0,Neutral
1224,2020-08-01,Item is not the pump model shown but a refill type packet. Incorrectly product description to misguide.,Incorrect product shown,1,0.0,0.0,1.0,0.0,Neutral
1225,2020-07-14,Delivered on time and properly packedA good product to rely on and use to keep you and your family safe during this time,Good product,5,0.21600000000000003,0.0,0.784,0.7003,Positive
1226,2020-09-04,Good product with trust of lifebuoy...,Best in the market,5,0.608,0.0,0.392,0.7351,Positive
1227,2020-08-26,Very nice and easy to use... Fragrance like much better than other sanitizers.,Awet,5,0.564,0.0,0.436,0.8923,Positive
1228,2020-06-03,Very good and useful. It's value for money.,Very good product,5,0.637,0.0,0.363,0.8297,Positive
1229,2020-05-28,IT IS NOT LIKE THE CHOTA PACK OF 10 RS BUT GOOD .,GOOD PRODUCT,4,0.295,0.109,0.596,0.6277,Positive
1230,2020-06-03,Good product,Value for money,4,0.7440000000000001,0.0,0.256,0.4404,Positive
1231,2020-06-17,The sanitizer is broken from the top. We are not returning but. But experience with amazon is not growing good.,Received Damaged Product.,1,0.136,0.273,0.591,-0.5402,Negative
1232,2020-06-16,Nice,Nice,5,1.0,0.0,0.0,0.4215,Positive
1233,2020-07-08,Unsealed productToo risky to use,Too risky,1,0.0,0.31,0.69,-0.2023,Negative
1234,2020-08-18,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1235,2020-06-26,Fake product,Not buy product,1,0.0,0.7559999999999999,0.244,-0.4767,Negative
1236,2020-06-08,Great,Value for money,5,1.0,0.0,0.0,0.6249,Positive
1237,2020-07-04,the cap is different as compared to the product image shown. very difficult to use the cap provided...unsatisfactory,the cap is different as compared to the product image shown,3,0.0,0.141,0.8590000000000001,-0.4201,Negative
1238,2020-08-27,It's not the same one which l ordered....and on top of it I can't return it.dont buy it.. not recommendable.,Not the same one which shows in picture,1,0.096,0.0,0.904,0.2023,Positive
1239,2020-07-12,Bottle looks different from the picture...it does not have a dispenser. Otherwise product is good.,Does not look same as picture,4,0.182,0.0,0.818,0.4404,Positive
1240,2020-05-25,"Seal was broken, about ¼ of the quantity was already spilled in the box, even the product seems to be duplicate","Seal opened, duplicate product",1,0.0,0.14,0.86,-0.4767,Negative
1241,2020-07-18,Best,best,4,1.0,0.0,0.0,0.6369,Positive
1242,2020-06-13,Something that you must have in current Covid situation.,Essential product,5,0.0,0.0,1.0,0.0,Neutral
1243,2020-07-13,"I was expecting dispenser, this one totally disappointed me","Send only dispenser , it's safe to use",4,0.0,0.326,0.674,-0.5256,Negative
1244,2020-07-02,"While placing the order it was shown that with pump, but received without pump... Hence send two pumps immediately",No pumps,1,0.0,0.0,1.0,0.0,Neutral
1245,2020-09-03,Product was different from shown. Cap was different.,Different cap,4,0.0,0.0,1.0,0.0,Neutral
1246,2020-06-19,So sad because the pressing cap was damaged... this product has no return policy also.. better to buy from an offline shop..,Damaged pressing cap..,1,0.10400000000000001,0.253,0.643,-0.4927,Negative
1247,2020-05-06,"Thank you Amazon for delivers this product,, I really need this at home,Fast delivery, smell good and soft the hands.",Best Sanitizer Product,5,0.307,0.0,0.693,0.7269,Positive
1248,2020-06-03,Product is not good it's been leacking since day one I ordered it for my car but it continuously leak.,Not a good product from lifebuoy,1,0.0,0.22,0.78,-0.5863,Negative
1249,2020-08-08,Good product,Good product,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1250,2020-06-18,I have ordered push bottle and get different  anxious_face_with_sweat ,have ordered push bottle and get different,3,0.0,0.0,1.0,0.0,Neutral
1251,2020-07-12,Very good,Very good,5,0.762,0.0,0.23800000000000002,0.4927,Positive
1252,2020-07-04,Received products with out spray nozzle,Received products with out spray nozzle,1,0.0,0.0,1.0,0.0,Neutral
1253,2020-07-14,Allover good,Good,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1254,2020-08-30,There is no option to squeeze the liquid out. I am unable to use the product. What shall I do?,Incomplete product,1,0.0,0.115,0.885,-0.29600000000000004,Negative
1255,2020-06-06,"The Product is too good, fragrance is awesome and value for money.You can purchase it without any doubts",Too Good,4,0.446,0.0,0.5539999999999999,0.8831,Positive
1256,2020-07-05,I thought i will get the same bottle shown in the image.But the Bottle i got does not have dispenser.,Different bottle received,1,0.0,0.0,1.0,0.0,Neutral
1257,2020-07-04,Recommend You can buy it.Really Happy and delight to get this product fast delivered by Amazon.,Awesome Sanitizer,5,0.496,0.0,0.504,0.8957,Positive
1258,2020-05-28,This is too expensive,Covid19,4,0.0,0.0,1.0,0.0,Neutral
1259,2020-06-05,Best hand sanitizer,Best,5,0.8809999999999999,0.0,0.11900000000000001,0.8126,Positive
1260,2020-08-27,"I had ordered the product shown in picture that has pump, but the bottle delivered to me has no pump",Faulty packaging,1,0.0,0.135,0.865,-0.4215,Negative
1261,2020-08-08,Item not as described.It's doesn't have pump dispenser,Not good for accessible,1,0.0,0.0,1.0,0.0,Neutral
1262,2020-07-27,Always the best.,Go for it.,4,0.677,0.0,0.32299999999999995,0.6369,Positive
1263,2020-08-19,photo shows something else as per actual product..no top cover..very disappointing,does not have a cover as on photo,1,0.129,0.22899999999999998,0.643,-0.34,Negative
1264,2020-05-19,Whenever I received the pump was breakage,Breakage pump,2,0.0,0.0,1.0,0.0,Neutral
1265,2020-09-23,Received the bottle without pump whereas ordered for the bottle with pump,Received the bottle without pump,1,0.0,0.0,1.0,0.0,Neutral
1266,2020-05-23,Only thing to fight from corona is a good sanitizer,Fast delivery,5,0.23199999999999998,0.20800000000000002,0.56,0.0772,Positive
1267,2020-08-11,It's good and not oily like other sanitizers,It's a good product,5,0.263,0.192,0.545,0.1999,Positive
1268,2020-05-29,I found worm inside the sanitizer bottle. Now am just wondering if this product is original or not .,Worm inside my 500ml lifebuoy 500ml bottle,1,0.126,0.0,0.8740000000000001,0.3182,Positive
1269,2020-06-20,Received it without the dispenser nozzle,Delivered without dispenser nozzle,1,0.0,0.0,1.0,0.0,Neutral
1270,2020-07-02,"Lifebuoy is good brand , go for it without thinking twice.",Satisfied,5,0.244,0.0,0.7559999999999999,0.4404,Positive
1271,2020-08-25,I ordered this as it comes in easy to use bottle...but i received another one...,Bottle type was different,2,0.195,0.0,0.805,0.4404,Positive
1272,2020-06-13,It has a beautiful fragrance and with a pump dispenser it's very easy to use. Go for it.,Fragrance,5,0.336,0.0,0.664,0.7959999999999999,Positive
1273,2020-07-03,The bottle delivered (of sanitiser) was different from the photo visible at the website.,Misrepresentation on website,1,0.0,0.0,1.0,0.0,Neutral
1274,2020-07-24,Value of money,Good,3,0.545,0.0,0.455,0.34,Positive
1275,2020-07-01,Received different product,Received without pump dispenser,1,0.0,0.0,1.0,0.0,Neutral
1276,2020-06-16,Great product,Genuine product,5,0.804,0.0,0.196,0.6249,Positive
1277,2020-08-22,after searching many brands i went for it &amp; I'm satisfied to have this.. nice product thumbs_up ,nice product,5,0.28600000000000003,0.0,0.7140000000000001,0.6808,Positive
1278,2020-06-19,I have ordered the pressing bottle but the recieved was a normal bottle,Different product,4,0.0,0.0,1.0,0.0,Neutral
1279,2020-05-30,PRODUCT OVER ALL GOOD BUT PUMP NO WORKING,PUMP ISSUE,1,0.18100000000000002,0.26,0.5579999999999999,-0.2144,Negative
1280,2020-07-10,"Good product. Packing was also but, but got different packing of bottle which i was selected.",Its good,4,0.122,0.0,0.878,0.2382,Positive
1281,2020-07-28,Smell is not good,Smell is not good,1,0.0,0.445,0.555,-0.3412,Negative
1282,2020-05-07,Best available product,Ultimate Brand,5,0.677,0.0,0.32299999999999995,0.6369,Positive
1283,2020-05-30,"Very Nice product, soft on hands after use, fragrance also very nice.",Nice product and fregrance,5,0.382,0.0,0.618,0.7340000000000001,Positive
1284,2020-07-06,wrong product,product changed,1,0.0,0.7559999999999999,0.244,-0.4767,Negative
1285,2020-08-17,The pump was not given along wit the bottle very disappointed,Not properly packed,1,0.0,0.253,0.747,-0.5256,Negative
1286,2020-07-12,The sanitizer has not along with push dispenser cap ..product shown not as showing in image,Correct product but bottle not same,5,0.0,0.0,1.0,0.0,Neutral
1287,2020-06-02,Cap is loose .it should be cover from its nozzle as it is alcohol based.,Good,3,0.0,0.141,0.8590000000000001,-0.3182,Negative
1288,2020-06-14,Actually it is a duplicate product..... Original lifebuoy has different fragrance  beaming_face_with_smiling_eyes ,Duplicate Product,1,0.187,0.0,0.813,0.3182,Positive
1289,2020-06-09,Nice scent. Effective. It'd have been much better if it was a spray.,Awesome.,5,0.494,0.0,0.506,0.8316,Positive
1290,2020-07-12,Item not same as it shown above. U ate doing fool to people. I am moving to consumer court.,Waste of money and waste of time pl buy foreign products.,1,0.0,0.153,0.847,-0.4404,Negative
1291,2020-05-24,Good product,Good,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1292,2020-07-05,Where's the pump dispenser? It's useless without it.,Inaccurate product picture,1,0.0,0.28600000000000003,0.7140000000000001,-0.4215,Negative
1293,2020-06-14,Quality is far away from Lifebuoy immunity booster sanitizer..,Not up to the mark.,3,0.0,0.0,1.0,0.0,Neutral
1294,2020-06-14,Excellent,Good quality,5,1.0,0.0,0.0,0.5719,Positive
1295,2020-07-05,Ordered different item..recieved different..no smell,Duplicate item...not original,1,0.0,0.0,1.0,0.0,Neutral
1296,2020-07-01,The image shows with pump dispenser which I want..but I got the different one. Mild scent.,No pump dispenser,4,0.0,0.0,1.0,0.0,Neutral
1297,2020-08-09,"Bottle is not leak proof ,gel converts into liquid after some days",Bottle is not leak proof,4,0.156,0.0,0.8440000000000001,0.2584,Positive
1298,2020-07-26,Totally fake product even I am scan bar code nothing showing any thing... This is not good,Fake Fake Fake Fake Fake Fake Fake product,1,0.0,0.293,0.7070000000000001,-0.7003,Negative
1299,2020-05-17,Damaged and leaked product,Received a damaged and leaked product,1,0.0,0.722,0.278,-0.6369,Negative
1300,2020-08-18,Amazing... Thank you amezon for your delivery in this pandemic situation.,Great,5,0.2,0.0,0.8,0.3612,Positive
1301,2020-06-15,Item receive in a damage condition.Got replaced but again same issue.,Damaged,2,0.0,0.18899999999999997,0.8109999999999999,-0.2732,Negative
1302,2020-07-11,"Delivered different item with out nozzle, which is Rs 25/- cheaper... Please do needful ie return 25 Rs.",Different type item,1,0.11900000000000001,0.0,0.8809999999999999,0.3182,Positive
1303,2020-05-11,"The item was torn, and leaked.","The item was torn, and leaked.",1,0.0,0.518,0.48200000000000004,-0.5106,Negative
1304,2020-06-13,Its size is good but its packing was not so good some drop was in the box its looking like its open,Its good,5,0.301,0.10099999999999999,0.598,0.7188,Positive
1305,2020-09-16,The product showed that it was with a dispense cap but delivered the product without cap,No Dispenser Cap,1,0.0,0.0,1.0,0.0,Neutral
1306,2020-07-10,received without pump..,Bottle without pump,1,0.0,0.0,1.0,0.0,Neutral
1307,2020-07-19,Very nice product..easy to use and very handy.. Squeeze System is very nice..,Go For it blindly..,4,0.205,0.0,0.795,0.4754,Positive
1308,2020-07-03,The sanitizer had a dead insect inside it. What is the use of buying a sanitizer that is dirty.,Bad quality,2,0.0,0.324,0.6759999999999999,-0.802,Negative
1309,2020-06-08,The scweezer cap of the bottle is not working..due to the non returnable policy i can not return it.. wow.,got defected product,1,0.0,0.146,0.8540000000000001,-0.4717,Negative
1310,2020-06-03,Good,Good,3,1.0,0.0,0.0,0.4404,Positive
1311,2020-08-12,Packaging are vey bad..but product is very good,Bad packaging,5,0.313,0.0,0.687,0.4927,Positive
1312,2020-06-16,"It’s value for money , and the semcent is a fresh",Great product,5,0.402,0.0,0.598,0.5719,Positive
1313,2020-05-17,Bottol Broken,Lick Bottole,1,0.0,0.7559999999999999,0.244,-0.4767,Negative
1314,2020-06-19,I ordered from cloudtail and the product did not come with the pump as shown in the pictures.,Normal bottle without the pump,1,0.0,0.0,1.0,0.0,Neutral
1315,2020-06-14,"Useful but sticky . On the whole, an excellent product. May be trusted for its reliable brand tag.",May be trusted.,4,0.44299999999999995,0.0,0.557,0.9032,Positive
1316,2020-05-28,The product got damaged. No return policy. Not any complaint accepted by Amazon.,Damaged product received. Don't buy it.,1,0.19399999999999998,0.374,0.43200000000000005,-0.5149,Negative
1317,2020-08-18,Not bad,not bad,4,0.74,0.0,0.26,0.431,Positive
1318,2020-06-03,"Scent is Good.On time delivery.MRP=Selling Value, no offer.",Overall experience is Good.,4,0.226,0.20800000000000002,0.5660000000000001,0.0516,Positive
1319,2020-09-07,Good product,Worth buying,4,0.7440000000000001,0.0,0.256,0.4404,Positive
1320,2020-09-06,I have ordered by seeing the punch type but it is not what Amazon has shown in pic.,Not the same which is in pic,3,0.0,0.1,0.9,-0.1967,Negative
1321,2020-06-13,Received a damaged product. The dispenser pump is broken at the neck.,Received a damaged product.,1,0.0,0.4,0.6,-0.7184,Negative
1322,2020-05-12,"Nic product , good quality , delivered very speedly",Good product,5,0.326,0.0,0.674,0.4404,Positive
1323,2020-05-08, right_arrow Damaged in the top.,Damaged product,1,0.23399999999999999,0.377,0.39,-0.2732,Negative
1324,2020-08-06,Sanitizer Was Good but received a different type of opening bottle instead of the squeezer,Different Bottle,5,0.13,0.0,0.87,0.2382,Positive
1325,2020-07-08,This is different from the image shown on amazon. This is duplicate item guys don’t go for this..,Duplicate item,1,0.091,0.0,0.909,0.1779,Positive
1326,2020-06-20,It's good product and easy to use because it's having pump so no need open bottle.,Good product,4,0.268,0.132,0.6,0.4467,Positive
1327,2020-07-17,Good valuable product,Good,5,0.857,0.0,0.14300000000000002,0.7184,Positive
1328,2020-08-05,Received a fake product........ even the bottle isn’t same.... its not authentic,Fake product,1,0.0,0.237,0.763,-0.4767,Negative
1329,2020-05-28,Poor bottle. It was broken. Liquid coming out.,Not the great deal.,1,0.0,0.508,0.49200000000000005,-0.7351,Negative
1330,2020-07-11,VALUE FOR MONEY,Value for money,5,0.545,0.0,0.455,0.34,Positive
1331,2020-06-14,Received product in damaged condition. Some of the sanatizer was leaking as well.,Received product in a bad condition,1,0.131,0.18100000000000002,0.688,-0.2023,Negative
1332,2020-07-03,Nice product...,Nice,5,0.737,0.0,0.263,0.4215,Positive
1333,2020-07-13,The cap is again not the same which was shown in the picture.,Bottle cap,4,0.0,0.0,1.0,0.0,Neutral
1334,2020-07-14,"Very nice. Same as shown, must have!!Satisfied!","Must have this, very nice",5,0.39799999999999996,0.0,0.602,0.6084,Positive
1335,2020-08-19,It’s very needful and us full for this time very nice product,Usefull,3,0.21899999999999997,0.0,0.7809999999999999,0.4754,Positive
1336,2020-08-18,There is no Press spray nozzle for the product as shown on image .it has a pour nozzle,Didnt receive the product as shown on image,5,0.0,0.121,0.879,-0.29600000000000004,Negative
1337,2020-09-01,"Shown image in picture, not getting such item.","Shown image in picture, not getting such item.",1,0.0,0.0,1.0,0.0,Neutral
1338,2020-05-28,Good Product,Good Product,4,0.7440000000000001,0.0,0.256,0.4404,Positive
1339,2020-05-23,There were some impurities inside the sanitizer. Don't know whether genuine product or not,Impurities inside,1,0.0,0.0,1.0,0.0,Neutral
1340,2020-05-23,You must buy the product,Very good product,5,0.0,0.0,1.0,0.0,Neutral
1341,2020-06-21,"Duplicate item, totally west of money and also it was unpacked","Duplicate item, totally west of money",1,0.0,0.0,1.0,0.0,Neutral
