,Date,Review_text,Review_title,Stars
355,2020-06-15,Not worth to buy this wrong decision,Not Worth for the price Lifeboy is asking for !!,1
356,2020-06-06,I am not able to open the second bottle. I tried my best.  ( money got waste.,Its OK OK product.,2
357,2020-07-28,"Really good cleaner for all kinds of surfaces, hands, money, packages. Only cons-it is costlier than ordinary sanitizer","Easy to use, multipurpose, costly",4
358,2020-06-17,Was not useful at all.The packing wasn't perfect.The containers got damaged.The liquid was spilled inside the carton box.,I must get a good replacement.,1
359,2020-09-17,Product is very good,Antibacterial killer,5
360,2020-07-21,Price is high and this is too small as compard to savlon and and this is not packed well.,Bad,2
361,2020-08-13,Ok,Ok,3
362,2020-08-10,Very good.,Good,5
363,2020-06-25,"Overall product is good. But the spraying mechanism should be changed as it leaks when slanted, it sprays only when held upright.",It leaks when slanted,3
364,2020-09-11,Tampered or used product. They did this intentionally.,Fake,1
365,2020-06-10,Faulty broken product. The spray nozzle broken. Cannot use it. Useless for now .,Faulty broken product,1
366,2020-09-11,Excellent product,Excellent product,5
367,2020-06-09,Not worth,Product not wory the value of money,1
368,2020-06-28,It doesn’t spray long distance and nozzle is so hard to press,Hard to press Nozzle,2
369,2020-08-20,Highly over priced,Highly overpriced,2
370,2020-08-09,"Only 75 ml, easy to use and easy to carry anywhere in bag.","Only 75 ml, easy to use and easy to carry anywhere in bag.",4
371,2020-06-09,Received damaged product. Cap missing from one of the bottles.,"Bad xp, not going to but non-returnables again. Lesson learnt!",1
372,2020-06-22,The product is damaged and dented and leaking too ..Image attachedUnfortunately opened the pkg today and can't return or get it replaced .,Poor product leaking and dented body,1
373,2020-06-14,They gave genuine product. Hope to get larger quantity like 100ml or 200ml when it's available. Otherwise they gave good and authentic product. Thank you.,Happy with the product,5
374,2020-07-20,The seller isn’t put cap on other spray. Amazon must take care of these kind of seller,Product is ok,1
375,2020-08-17,Good One,Good,5
376,2020-07-18,It was nice but cost is very high ithinked it was came lorg but it was tiny mmm,I think the product is good but costly,3
377,2020-07-20,Worst product. Money lost . dont buy it,Dont buy,1
378,2020-08-20,There was no seal.,ok this tome,3
379,2020-06-17,"Product is good but very less in quantity in comparison to savlon's double the quantity for nearly the same price, also bottle cap is not sealed for tamper proof",Expensive product,4
380,2020-09-30,I am glad we found it here on amazon. We were desperately looking for such spray as its useful to us in many ways.Thanks for the quick delivery.,A must weapon to prevent danger,5
381,2020-06-07,"It says you have to order minimum 2 bottle. I ordered the same but i received only one bottle. Besides that the product is very handy,easy to use and i liked it .",Received only one bottle,4
382,2020-07-04,Easy to use.,Easy to use sanitizer,5
383,2020-05-29,Very easy to disinfect with this. It also has good fragrance.,Nice product,4
384,2020-07-11,"I would give 1 star, as the sanitizer was already open. One of the sanitizer is not working at all",Bad bad,1
385,2020-06-27,The spray function is very low quality and broke off in the first use itself.,Bad quality,1
386,2020-07-24,Excellent. Just go for it. Authentic.,Excellent,5
387,2020-09-23,good one this is my 10th bottle,Good one,5
388,2020-07-26,Its a tiny spraySalon is better in size and fragranceWaste of money,Tiny spray tube...not worth it,1
389,2020-06-07,Very use ful,If u want spray type u can buy,5
390,2020-09-09,Value for money,Good,5
391,2020-06-23,defective item...liquid drip when you try to spray...not able to return...not able to contact customer care...pathetic,defective product,1
392,2020-07-16,Very high price.all should buy Savlon same price but 170g,Very high price,3
393,2020-06-11,Finished too early  grinning_face  grinning_face ,Good one,5
394,2020-06-11,Good product,Good product,5
395,2020-09-04,good,genuine product,3
396,2020-06-20,good,good,4
397,2020-06-27,seems the bottle was not filled completely ....half filled bottled delivered,content,2
398,2020-08-08,Very Nice Sanitizer.,Very Nice,5
399,2020-09-17,I like this product and I thank Amazon for delivering it. It wasn't available at nearby shops.,Good product,5
400,2020-06-24,Good,good,5
401,2020-07-10,Bad productThe half of the sanitizer was used out of it and the cap was totally broken the cost was the great but the quality is poor...,Worst product,1
402,2020-07-16,The consistency is quite watery. The fragrance is fresh and it's non-irritating on the skin.,Decent.,4
403,2020-06-16,Good product but pricey,Pricey,5
404,2020-06-03,Happy to see Lifebuoy come up with a spray bottle. It’s very easy and convenient - especially to disinfect surfaces!,Brilliant!,5
405,2020-09-22,Very good quality,Worth it to buy,5
406,2020-09-09,Good,Good,5
407,2020-05-28,Super fast deliveryGood quality itemPacked very well.Overall a great purchase. Thanks,"Fast delivery, good quality &amp; greatly packed",5
408,2020-08-23,Huge dent in the product. Not handling with care...,Dent in the product,1
409,2020-06-22,There is no cap on the product n this is used by the seller...bcoz liquid quantity was very very less...,Very bad experience,2
410,2020-08-25,product is a bit costly but very good,costly,4
411,2020-06-02,Good product,Use for helpful,5
412,2020-06-19,Waste of money. Instead of spray liquid comes out.,Waste of money,2
413,2020-06-09,The product is not uauable in a suitable wayv. The spraying system is poor,not satishfactory,1
414,2020-07-03,Heavily Damaged- not replaceable,Heavily Damaged,2
415,2020-07-14,Looks like some damaged product is modified. The cap is very very tight and very hard to open for the 1st time.,Ok,3
416,2020-06-17,Must have,Perfect product stay safe ...,5
417,2020-08-06,So useful these days,Must,5
418,2020-09-08,Waste. So expensive. Savlon is much better.,Waste,2
419,2020-06-09,Price very high,Decent,5
420,2020-08-15,better than any sanitizer bottles you might carry,peace of mind /easy to carry,5
421,2020-08-26,Value for money,Smart,4
422,2020-07-09,Very good,Very good,5
423,2020-07-13,"Too costly for 75g, pay 10₹ extra per bottle and order Savlon disinfectant (170g) -159₹",Too Costly,1
424,2020-08-03,Slow but steady wins the race,Easy to carry,5
425,2020-07-07,Could be littlel big in size,Nice,4
426,2020-06-16,very good,Very good,5
427,2020-08-09,Good quality. Price should have been a bit less.,Good one,4
428,2020-07-06,It has come in a damaged condition and there is no returns policy this is taking customer for a ride very disappointed,Dissatisfied,1
429,2020-08-29,Very good product. Quantity could be more. Ism repeat user.,Good,5
430,2020-06-02,"Product is good but i am not happy with the delivery. I ordered for 2 pcs but received only one, there is no way i can complaint for short delivery.",Incomplete delivery,3
431,2020-07-02,Manufacturer needs to improve packaging by positively adding a pilfer-proof seal to the product.Amazon may like to take up accordingly.,Arrange with Manufacturer to add a pilfer-proof seal to the product.,4
432,2020-06-28,Too much cost very less quantity is coming,Not worth,1
433,2020-08-15,Good Product for daily use.,Good Product,4
434,2020-08-18,Easy to use..,Good one,4
435,2020-06-14,Less quantity in more price....Savelon is good in reasonable price and more then double quantity....Not value for money...,Not value for money...,1
436,2020-05-27,Very Essential product in this current situation.. Super fast delivery from amazon...Thank you...!,Best product from life bouy,4
437,2020-06-06,The item had received without cap. It was open spray nozzles,Item not delivered in proper condition,1
438,2020-07-19,Disappointed. Quandity is less compared to Savlon for almost the same price. Also doesn't spray.,Doesn't spray,3
439,2020-06-19,Supplier sent one is ok and second is repaired. I don’t know that’s kill germ or not,Supplier sent repaired product,1
440,2020-07-15,I received the bottles without caps ...,Bottles reached to me without caps,1
441,2020-07-26,Lifebuoy keeps you away from virus &amp; bacteria. Original product,Lifebuoy keeps you away from virus &amp; bacteria,4
442,2020-05-31,"I recieved a faulty produt, spray nozzle is blocked and not working",Faulty product,1
443,2020-05-28,The product was so good to use.,Good Product,5
444,2020-07-27,Sorry by mistake I write a wrong feedback.. I received the product and the product is good..Please change my delivery feedback,Please change my delivery feedback.. I received the product,3
445,2020-06-26,Awesome product works very well and easy. I recommend for buying this product. But it is only 75 ml for 149 Rs.,Awesome product.,4
446,2020-08-16,1) Product is not seal may be it is used product2) Even cap is missing3) Packaging is completely disaster,Not recommended,1
447,2020-06-19,Horrible. The spray doesn't work. Also the bottle wasn't even sealed. Looks like duplicate product has been sent,Horrible,1
448,2020-07-20,One cap missing from bottle.. Wrost experience,Cap missing,1
449,2020-06-12,The cap of the bottle was broken when I received the product...,Cap broken,1
450,2020-06-11,Useless product.... The bottles were half empty,Waste of money,1
451,2020-06-09,Defective product and the bottles are very small,To costly,5
452,2020-07-15,The packaging was worst... the quantity of the product is not satisfying..want to return but the product is not returnable..,Waste of money.. disappointed,2
453,2020-07-14,"Overpriced, getting other good brand with lesser price",Overpriced,2
454,2020-08-22,"Please do not compare this with the other products in the market which are filled with gas, which are for different purposes.",No Gas pure liquid spray,5
455,2020-09-07,Two lifebouy spray sanitizers were ordered. Both were good. But one spray bottle was deformated and the lid was also missing.,Good product but missing parts,4
456,2020-06-08,Very handy method of sanitization,Fast Sanitize,5
457,2020-07-14,Excellent  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes ,Want to buy it again,5
458,2020-06-19,One of the bottle cover not opening and bottle also bent from one side.,Bottle not opening,3
459,2020-06-09,not good,not good,1
460,2020-07-25,"Must have especially for people traveling, easy and convenient to use.",Good Companion.,4
461,2020-07-27,Very bad packaging and product is also seems like it is used once or twice and then delivered... and product quality is also not good,Very bad packaging,1
462,2020-06-16,According to the price product is really good during this time,Good product,4
463,2020-08-09,Very useful and multipurpose product.A bit pricey since quantity is less.,Multipurpose product,4
464,2020-09-27,Trust worthy,Useful,5
465,2020-06-16,It's a good product. Very easy to use. Very helpful to sanitize your clothes and your body.Best to buy and use easily.,Nice smell and easy to use.,5
466,2020-08-13,Stocks received without cover and 1 pc is short,Defective product,1
467,2020-06-10,It smells like hit and it is a little bit damaged.,It smells like hit,1
468,2020-06-11,Very small,Surface sanitizer,4
469,2020-08-17,"Good,butbof small volume",Good,5
470,2020-08-05,Good,Good,5
471,2020-08-29,Used product given to us . Not well packed .very small in size .,Used product ..,1
472,2020-07-18,It’s not worth . It’s better to buy salvon with almost same price but contains 230ml .,Salvon is better,1
473,2020-07-30,I got the damaged product as I could not able to use it for spray. It’s just leaking when I reverse the bottle. Check the images,Damaged spray,1
474,2020-06-15,"The bottle was dented , the size was smaller as was shown in pic, pls ensure better delivery, hope to receive reply!!",Dented bottle,4
475,2020-06-13,Got product that seems used with no sealed cap.,Be careful.,1
476,2020-07-29,"It is not a gas spray,it's just like liquid sanitizers...It was very difficult to make a hole to get it out.",Not upto the mark,1
477,2020-07-27,The spray nozzle is very small....Very hard to use.,Not a user friendly design,3
478,2020-08-02,Spraying is not perfect. It is falling S droplets.,Poor spray,2
479,2020-08-05,Very handy disinfectant,Very handy disinfectant,5
480,2020-09-23,"I use this to take with me everywhere I go and after touching anything. Good, compact bottle for germaphobes.",Easy to carry and use,5
481,2020-07-26,Great,Great,5
482,2020-07-12,Not as I expected... Not working properly.,Not Expected,3
483,2020-07-29,Not up to mark and packing and the product got damaged,Not upto mark,2
484,2020-06-18,"Product came without seal, used product very less spray, it seems less than 50percent is there. Don't buy it.","Used product without any seal, half of it is empty",1
485,2020-08-26,Very expensive one as compared to other sanitizers available in market .. packaging was also not good don't buy this,Poor packaging plus too small,3
486,2020-08-13,Good product with less quantity.Very usefull in this pandemic,Good product.,4
487,2020-09-15,Nice handy product to use and light weight also,Weightless hand sanitizer to use and carry anywere,5
488,2020-06-15,All the liquid leaked from the spray and so the spray wasn’t working,Leakage and spray dint work,1
489,2020-07-17,Good product,Good,4
490,2020-08-13,Ordered 2 sprays in which one was dented and the other was in proper condition.,DENTED SPRAY CAN,3
491,2020-08-12,Cap of 1 bottle is missing. &amp; Others bottle caps are loose.,Damaged caps,2
492,2020-08-22,"Waste of money. You are paying Rs149 for 70ml alcohol. In Rs 150 , you will get 500 ml of alcohol(spirit)",Waste of money. No worth,1
493,2020-06-16,Superb  OK_hand_light_skin_tone  Product,Superb,5
494,2020-06-25,Its a total waste for the price.utterly a waste.,Expensive for the quantity,1
495,2020-07-04,Nice product easy to use over phone and door.,Good,4
496,2020-06-23,Defective product received,DEFECTIVE PRODUCT AND NON REFUNDABLE,1
497,2020-07-05,Cool,Money worthy,5
498,2020-06-15,Bottle was not good can't spary,Not to buy,1
499,2020-06-02,Good,Good,5
500,2020-06-13,Ordered two bottles...one was half filled......otherwise product is very help in Corona time......,Half filled bottle,5
501,2020-07-27,A bit lessee quantity,Go for it,4
502,2020-05-23,Good one,Cool,5
503,2020-06-27,Expensive but good product...,Expensive product...,3
504,2020-09-24,Good and easy to use,Great,5
505,2020-06-16,Spray not that great,Spray not that great,4
506,2020-09-28,NA,NA,5
507,2020-06-01,Its an alovera based product...,It is OK product,4
508,2020-06-15,It is just worst and not at all spraying properly. Whatever it is coming out looks like water drops.,Worst product,2
509,2020-06-09,"Very handy. Easy to use. Spray it on surfaces, phones, hands anytime you feel contaminated or just basic hygiene purposes.",Good buy,4
510,2020-07-28,Not a excellent,Not a good,4
511,2020-07-18,Easy to use,Easy to carry,5
512,2020-09-12,Too expensive as per qty,Too expensive as per qty,3
513,2020-07-01,Damaged product received . Return option is also not available.,Damaged product,1
514,2020-06-07,Less quantity compared to price.,One star,1
515,2020-06-15,Happy with the purchase,Good one,4
516,2020-05-27,Spray bottle is damaged you cant spray it,Damage product,1
517,2020-08-01,Very small product. Savlon is 159/- and double the size of it.,Disappointed,1
518,2020-08-10,Good. Scent could have been better,Okay,5
519,2020-06-09,No seal leaking bottle and half filled,Seal broken and leaking bottle,1
520,2020-06-13,Lifebuoy is a trustable brand.very useful product.,Good,5
521,2020-06-06,Seal open. I feel cheated. Used bottle,Seal open. Used item,1
522,2020-07-26,One bottle was without cap.,Good but item was missing.,4
523,2020-09-06,Very useful,Hand sanitizer,5
524,2020-06-16,The item was received without a cap for both the bottles! Don’t know if it is a used one. I need a refund,Pathetic,1
525,2020-06-28,It's must have,Don't think twice,5
526,2020-08-13,different from the store bought one. Dont know if its fake,may be fake,1
527,2020-06-08,Very small not value for money,O,1
528,2020-06-16,"Hopeless packaging, too pricy",Worst,1
529,2020-06-09,Worst,Never buy again,1
530,2020-08-16,Easy to use,Nice fragrance.,5
531,2020-07-31,its all watery droplets remain on surface leakage . no aerosol,bad quality probably fake material,1
532,2020-07-10,Nice &amp; easy to use.,Nice,4
533,2020-06-07,This is opened. This is very chitng,Very bad,1
534,2020-07-24,Value of money,Good,5
535,2020-06-26,"Good in all aspect,scent, packaging and easy to use",Good in all aspect,5
536,2020-06-19,Got Broken piece,Got one broken piece,5
537,2020-06-29,This isn't a spray. When u press the nozzle liquid drop comes out. Dint find it useful.,Spay doesn't work,1
538,2020-09-20,Nice product,Nice but costly,4
539,2020-08-03,I received a used product with no cap and also the weight is half the the actualPlease look at tge images,Received a used product with no seal and no cap,1
540,2020-06-07,"Worst product ,no fragrance ,fake product",Fake product,1
541,2020-06-05,West of money,Not good,3
542,2020-05-24,Very useful at this time/situation,Very good,4
543,2020-06-17,Not working......bad product......not sure how stablish brand like lifeboy can cheat customers like this,Bad Bad product.....also not replaceable,1
544,2020-07-03,Prodct is good but price is very high comprng to other brands.,High price,3
545,2020-09-04,Useful item,Good,5
546,2020-06-16,Damaged product!!! Quantity is not satisfactory. Not at all value for money.,Damaged product,2
547,2020-07-06,Very small in size. 150rs is too costly.,Small in size,3
548,2020-08-06,"Product quantity is very little with tiny can, not satisfied.",Average,2
549,2020-07-30,It was a super small size. Not value for money when same same bigger size is available in the market.,wrong size given,1
550,2020-08-08,Like this spray,Very nice  thumbs_up ,5
551,2020-08-12,No cap ..no seal. I doubt how genuine product are you guyz giving. Plus there is no return policy.,No Seal No Cap,1
552,2020-07-29,Not worthy for money,No value for money,2
553,2020-07-25,"It gets absorbed easily and non greasy great product, Go for it thumbs_up ",Do buy it,5
554,2020-09-19,Not value for money,Costly,3
555,2020-06-16,"product is ok ok...order 2 pc ,one piece is damage, slightly harsh ur hand after use",damage,2
556,2020-07-23,One bottle is totally defective and other one's spray is not working fine. I want refund on this product,Damaged product delievered,1
557,2020-06-20,Product is excellent.value for money.must buy.scent is pleasent.packaging is good.very easy to use.,Excellent product.,5
558,2020-09-09,It's just 70ml go far savlon or other brands for better value for money money_bag ,Pricey and is just liquid spray,3
559,2020-07-27,One of the life boy sanitizer spray bottles came with damaged cap. The cap was completely damaged.,Damaged produt,1
560,2020-08-29,People are comparing savalon and Lifebuoy. I prefer Lifebuoy. It's safe to use..,Better than Savalon,5
561,2020-06-17,Delivered without capHalf used bottle,Very bad product,1
562,2020-08-20,One of the bottle was leaking when delivered and the spraying knob is also not working properly.,Dissatisfied,2
563,2020-07-16,Ordered two bottles.Got both without the cap.,No cap,3
564,2020-06-25,In this pendamic this is the best for sanatization,Must go for it,5
565,2020-07-09,"It was damaged, but Amazon mentions it is not allowed for return or replace. I am reason disappointed.",Damaged product,1
566,2020-08-05,Nice but size too small,Nice but size too small,3
567,2020-07-09,Very usefull to clear mobile,Good product,5
568,2020-06-08,Iteam was not in proper condition,Not a good experience,1
569,2020-07-07,Pathetic .. bottle is damaged and it is just half filled. 150 for this 50 rs bottle. Just dont buy it.,Dont just dont,1
570,2020-06-20,Packet was torn.product is very bad quality not suitable to fulfill purpose.dont buy go for savlon spray,Wastage of money and time,1
571,2020-09-23,Authentic,100% authentic,5
572,2020-08-17,they delivered without seal on the products.....They look used and weight also is very less,Product seal was open,1
573,2020-07-21,It’s a nice product . Very much handy .but size is smaller than shown in picture . Overall nice one,Good,4
574,2020-07-17,"The pumps/sprays of most don't work well. The company should look into it, it is not easy to use.",Not very good product,1
575,2020-08-13,Bottle was almost empty. Extremely less quantity. Not satisfied at all.,Dissatisfied with the product,1
576,2020-09-28,Good product with good smell. Very handy too,Very handy,5
577,2020-06-28,good,good,5
578,2020-08-15,Very expensive in accordance to the item quantity.,Expensive product,3
579,2020-06-09,The product is not value for money. Consumtion is very fast as compared to other sanitizer,Not value for money,3
580,2020-07-04,Excellent product especially during corona pandemic easy to care and spray while traveling,Excellent portable santizer spray,5
581,2020-06-13,Poor Quality,Not good..poor Quality,1
582,2020-06-05,Nice model and good product,Good,4
583,2020-06-25,one of bottles 's cap is broken...i think there was a issue of delivering,services bad for this product,1
584,2020-07-28,Smell wuaaack,Scent -100 marks,1
585,2020-07-02,I think its duplicate...not properly sealed ..looking half empty...nosal spray working properly.,Dullicate,3
586,2020-06-29,Superimportant product!! But it's more on pocket.,Very convenient easy to use spray,5
587,2020-06-18,Damaged product due to Bad packaging.One spray is not even working.,Damaged product. Bad packaging,1
588,2020-06-11,I don't have lab at my home to check whether it really kills the virus but it smells nice!,Lelo... Smells nice!,5
589,2020-07-15,Received damaged product. It is leaking from the notch,Damaged product,2
590,2020-08-26,I have received one bottle damaged and leaking. Please send me one more bottle.,I have received one bottle damaged and leaking. Please send me one more bottle.,1
591,2020-09-13,Defective piece sent..the cap was missing. Cant use it the way it has been sent,Defective piece,1
592,2020-07-19,Nice and good product fragrance is nice,Good smell and bottle,4
593,2020-07-20,Good product but one of the bottles had no cap which made me suspect if it's a used one,Good but....,5
594,2020-05-30,Even spray and nice smell,Nice,5
595,2020-06-04,Spray does not work. Defeats the purpose of buying it. No value for money,Spray does not work,2
596,2020-07-15,Pocket size hand spray sanitizer is on demand but not found in your product catalog.,Hand sanitizer spray,5
597,2020-06-15,Super,Very useful,5
598,2020-07-12,Easy way to keep germfree,Germfree,4
599,2020-06-26,Good one,Parfect,5
600,2020-06-15,Both bottles have different types of nozzles. Don’t know those are original or fake,Original or fake,3
601,2020-09-16,Product was in damage condition.,Stop the cardboard package . STINKS(cardboard),1
602,2020-08-03,Good product,Good,5
603,2020-06-27,"Out of two, one is not spraying liquid from container. Bad quality control.",Bad quality control,2
604,2020-06-15,Bottel cap is missing,Product is damaged,1
605,2020-06-02,Good,Good,5
606,2020-07-16,Such a bad itemBut I want to replace ...I want to buy savlon spray sanitizer,I want to replace,1
607,2020-06-22,Quantity is very less. Not worth the money. Savlon is far better than this.,Not happy with quantity,3
608,2020-07-21,"Product received is already used, feels like more than half the bottle is already empty.",Received used product,3
609,2020-06-17,Dont buy waste of moneyI am using savlon is good,Not worth,1
610,2020-07-24,Worthy and essential one nowadays,NICE,5
611,2020-07-02,"One of lifebuoy bottle was used 50 percent, pls dont send those of type os used product.",Used product,1
612,2020-08-22,Not bad . But price is too high and amount is not that much with respect to price,Average,4
613,2020-08-07,The product is not worth the money. Quantity is less and spray doesn’t work well,Not worth the money,3
614,2020-06-25,Good,Good,3
615,2020-07-24,Price is high for the quantity. Product is good and easy to use.,Samll in size but price is high,4
616,2020-07-19,Best product.,Good product,5
617,2020-06-28,Pure cheating. 75ml atcsane price as 170 mil of dettol or savlon,Cheating,1
618,2020-07-10,The spray nozzle is defective and does not work,Spray is not working,1
619,2020-07-04,Very Helful product during this Pandemic,Must buy,5
620,2020-08-02,It's good and worthy,Good one,5
621,2020-09-16,One of the bottle cap is broken and the other bottle inside cap its black color,Damaged product,1
622,2020-07-02,The spray is not working properly. Poor product. I want my money back.,Poor spray quality,1
623,2020-08-17,One of the sprays came without a cap.,Used Product?,4
624,2020-06-18,Damaged product..even not sealed.,Worse Quality,1
625,2020-06-25,At same price you can get salvon which has more liquid,Salvon vs Lifebuoy,1
626,2020-08-09,not properly spraying,improve spray capcity,3
627,2020-06-13,Too small bottle. Expected a little big bottle. Although the prouduct is overall good.,Too small bottle. Overall Good.,3
628,2020-09-27,"This product is fake , kindly pick this from me n refund My payment",Fake product,1
629,2020-06-22,good,good,5
630,2020-09-13,"Size is too small compare to its price, better to purchase Dettol or savlon",Too costly,1
631,2020-08-05,THE SANITIZER CAME WITHOUT A LID!! AND IT IS NOT EVEN RETURNABLE!!,HORRIBLE DON'T BUY,1
632,2020-07-02,Very good,Very useful,5
633,2020-08-18,It's not spray. it is sprkling the liquid.,Not comfortable to use,3
634,2020-09-13,It came without cap.,Not recommended,1
635,2020-07-30,Spray of one bottle is not working,Spray,2
636,2020-08-14,Not received cap for one spray...,No cap,4
637,2020-08-17,"It is very user friendly for sanitizing the mobile, watch etc..",Lifebuoy is the best...,5
638,2020-07-03,ok,Poor Packing,5
639,2020-08-18,Product is damaged. Want a replacement or return money. Very much disappointed.,Return money or replace it.,1
640,2020-09-09,Excellent and safe on skin,Recommended,4
641,2020-09-13,Product is damaged.,DAMAGED PRODUCT.,5
642,2020-08-08,Good,Packing,4
643,2020-05-31,Very good product for all use.,Quality product,5
644,2020-07-17,Awesome product,Awesome product,4
645,2020-08-08,Good product,Nice,5
646,2020-05-27,Superb sanitizer spray from lifebuoy.,Great product,5
647,2020-07-03,"Easy to carry, pleasant smell and trusted brand! Great product!",Excellent on the go protection from a trusted brand. Highly recommended,4
648,2020-09-12,The quality of pump makes this not worth buying,Not good! Bad spray pump quality.,1
649,2020-07-09,Liked it .perfect,Good one,5
650,2020-07-29,Delevring damaged product n the ptoduct is non returnable. Now what should i do,Wast of money,1
651,2020-09-22,PACKAGE was soo bad n some of the Spray have no cap...,NO CAP N VERY BAD PACKAGE,2
652,2020-07-18,Received two sprays out of which one did not had the cap and was half empty,One bottle pre used,1
653,2020-07-03,"Very eazy to use, it help us to fight with Covid-19.",Eazy use,5
654,2020-07-29,Knob couldn't be pressed down to spray the contents.,Failure of knob,1
655,2020-05-28,good product..would like to order more..,Good pr,5
656,2020-06-13,Packaging from buyer is not good. Missing cap of one unit. Not happy.,Missing cap,5
657,2020-06-11,Nice,Good,5
658,2020-08-21,All was good but it was as smaller than mentioned.,Useful,5
659,2020-07-12,Nice product,Nice product,5
660,2020-06-12,Damaged product and according to return policy it's won't initiate a refund.,DAMAGED GOODS,1
661,2020-07-12,Awful.. I don't think it works..it's like fogg or other cheap deodorants,Awful product,1
662,2020-07-27,Received used product. Bottle was damaged.,Very bad,1
663,2020-06-04,It's good,Valuable,4
664,2020-08-04,The size of the bottle is too small regarding the price.,Size is disappointing,2
665,2020-08-25,Very convenient to carry and use.... A must buy for all.,A must buy,5
666,2020-09-16,Good,Good,5
667,2020-08-17,One out of the two sprays came without a cap. Absolutely disappointed.,Sprays without cap,1
668,2020-07-02,Real nice but too less quantity.,Nice but less quantity,4
669,2020-08-06,I've ordered two sprays. . One was damaged and even with less quantity.,Damaged product,1
670,2020-07-25,Only recieved the cap but not the spray. Where to report this,Only recieved the cap not the bottle,2
671,2020-09-10,Duplicate product,Duplicate Product,1
672,2020-09-06,came without caps,questionable product,1
673,2020-09-03,Not as i expected,Not so good as compare to savlon,3
674,2020-09-15,Easy to use. Can be kept in Pocket and small hand bags.,Pocket Friendly,4
675,2020-05-31,"Received damaged product, ..",Received damaged product,2
676,2020-06-10,Then cap of bottel was missing overall everything is okay,Bottle cap was missing,4
677,2020-06-12,Price is too high and bottle is too small,Bottle is small and price is too high,3
678,2020-07-19,ORIGINAL OR DUPLICATE????????,DOUBT ON THIS PRODUCT,4
679,2020-07-16,A crushed Lifebuoy germ kill spray bottol have been delivered to me.,Crushed bottles,3
680,2020-06-24,Nice Fragrance and easy to use.,Value for money,5
681,2020-08-04,One of the two sprays is defective.Spray is not working,Defective spray,1
682,2020-06-28,Product is very costly,"Although it is a good product, Price is gigh5",4
683,2020-06-04,Pocket friendly n can be taken anywhere n smell is great,Superb product,5
684,2020-06-19,Had prepaid for 2bottles. Only 1was delivered.Need refund for 1bottle.,Incomplete order,2
685,2020-05-30,a nice size to carry in the purse,Good Disinfectant,5
686,2020-06-11,Ok,Ok,2
687,2020-06-10,"Handy product , the scent is good and it's price is reasonable",Good product,5
688,2020-08-13,Good product.easy to carry.,Good product.but costly.,4
689,2020-06-18,Nice quality product easy to use care,Best product,5
690,2020-08-30,Review already sent.,Very disgusting and corrupt delivery service.,1
691,2020-07-31,One of the bottle's cap was broken. Otherwise good product.,Good product,5
692,2020-08-03,It's a tiny and not worthy.,Tiny,2
693,2020-06-14,Both bottle had dent..,Both bottle had dent..,4
694,2020-07-01,Ordered two. Received a bottle with completely broken cap.,broken cap,1
695,2020-07-08,Good.,Good.,5
696,2020-08-27,The spray is not working properly.,Waste of money,1
697,2020-07-10,Damage productWesting money,Damage product,1
698,2020-07-11,Don’t buy this product it waste of money,Don’t buy this product it waste of money,3
699,2020-06-09,Open Product received,Opened Product,2
700,2020-07-06,Good,Good,5
701,2020-08-02,Good,Hand sanitizer,5
702,2020-06-17,There was no seal on the aerosol. And tge quantity is very little,Measly quantity,2
703,2020-06-14,Good product,Good product,4
704,2020-06-23,Very helpful and handy product these days. Easy to use.,Easy to use,5
705,2020-09-11,Size is too small and packaging is bad,Sizes are small,2
706,2020-09-15,Perfect product,Good for general use,5
707,2020-08-16,One bottle cap is missing. Looks like fake product received.,Duplicate product,3
708,2020-08-11,"Item was not new . It was already open , not capped.",Item was not new. It was not capped.,1
709,2020-06-27,Savlon is much much better than this.,Not worth,1
710,2020-08-17,Its not harsh on skin,Good,5
711,2020-08-16,This product is not a spray it sprinkles very bad product.,Spray or sprinkle ?,1
712,2020-07-15,The spray nozzle is screwed! It doesn’t work scam!,Not working!,1
713,2020-07-27,the caps were open and its overpriced... dont buy,bad packaging,2
714,2020-08-07,Other brands are giving the 230ml - 250ml at the same cost.,Not worth for the money,1
715,2020-08-07,Damage product the seal was opened.,product,1
716,2020-06-16,Very good spray,Fine,5
717,2020-09-11,In packing bottel cap was missing..,Trusted product..But in package cap was misiing,4
718,2020-06-11,Good one,Useful,5
719,2020-07-18,Very nice product and easy to use,Sanitizer,5
720,2020-07-06,Good product,Good product,5
721,2020-08-12,Good product by lb,Good,5
722,2020-07-08,Nice,Good,4
723,2020-09-13,Good,Good,4
724,2020-09-26,Received used and damaged product,Damaged product,3
725,2020-08-30,Have received both the spray without cap,Without Cap,1
726,2020-08-14,Rate is too high and qty is very less.,Price too much and qty less,3
727,2020-07-20,Used product delivered,Unsatisfactory Delivery,1
728,2020-06-16,Spray is not working. It was not checked before delivery.,Aaa,3
729,2020-07-25,One defective piece received.,One defective piece received,1
730,2020-06-29,One of the bottle was in crushed position when received,Product is damaged,4
731,2020-06-18,"Easy to use , good product...",Good,4
732,2020-07-25,Nice smiling_face_with_3_hearts ,Loved it,4
733,2020-07-15,Not worth a buy,Not worth the money,1
734,2020-06-16,"Product was damaged on the arrival, please do the refund",Damaged product,1
735,2020-09-08,Received the product without top cover,Without top cover,1
