,Date,Review_text,Review_title,Stars
415,2020-06-19,One of the bottle cover not opening and bottle also bent from one side.,Bottle not opening,3
416,2020-06-09,not good,not good,1
417,2020-06-15,Bottle was not good can't spary,Not to buy,1
418,2020-08-18,Easy to use..,Good one,4
419,2020-08-13,Good product with less quantity.Very usefull in this pandemic,Good product.,4
420,2020-06-16,It's a good product. Very easy to use. Very helpful to sanitize your clothes and your body.Best to buy and use easily.,Nice smell and easy to use.,5
421,2020-08-12,Cap of 1 bottle is missing. &amp; Others bottle caps are loose.,Damaged caps,2
422,2020-07-23,Kills germs.,Does the job.,5
423,2020-06-11,Very small,Surface sanitizer,4
424,2020-06-15,Happy with the purchase,Good one,4
425,2020-08-29,Used product given to us . Not well packed .very small in size .,Used product ..,1
426,2020-07-18,It’s not worth . It’s better to buy salvon with almost same price but contains 230ml .,Salvon is better,1
427,2020-06-15,It is just worst and not at all spraying properly. Whatever it is coming out looks like water drops.,Worst product,2
428,2020-07-29,"It is not a gas spray,it's just like liquid sanitizers...It was very difficult to make a hole to get it out.",Not upto the mark,1
429,2020-08-01,Very small product. Savlon is 159/- and double the size of it.,Disappointed,1
430,2020-07-18,Easy to use,Easy to carry,5
431,2020-06-07,Less quantity compared to price.,One star,1
432,2020-07-26,Great,Great,5
433,2020-07-12,Not as I expected... Not working properly.,Not Expected,3
434,2020-06-11,Useless product.... The bottles were half empty,Waste of money,1
435,2020-07-29,Not up to mark and packing and the product got damaged,Not upto mark,2
436,2020-06-18,"Product came without seal, used product very less spray, it seems less than 50percent is there. Don't buy it.","Used product without any seal, half of it is empty",1
437,2020-08-26,Very expensive one as compared to other sanitizers available in market .. packaging was also not good don't buy this,Poor packaging plus too small,3
438,2020-08-10,Good. Scent could have been better,Okay,5
439,2020-05-27,Spray bottle is damaged you cant spray it,Damage product,1
440,2020-07-17,Good product,Good,4
441,2020-06-09,No seal leaking bottle and half filled,Seal broken and leaking bottle,1
442,2020-06-06,Seal open. I feel cheated. Used bottle,Seal open. Used item,1
443,2020-08-22,"Waste of money. You are paying Rs149 for 70ml alcohol. In Rs 150 , you will get 500 ml of alcohol(spirit)",Waste of money. No worth,1
444,2020-06-25,Its a total waste for the price.utterly a waste.,Expensive for the quantity,1
445,2020-06-23,Defective product received,DEFECTIVE PRODUCT AND NON REFUNDABLE,1
446,2020-07-05,Cool,Money worthy,5
447,2020-06-16,The item was received without a cap for both the bottles! Don’t know if it is a used one. I need a refund,Pathetic,1
448,2020-08-13,different from the store bought one. Dont know if its fake,may be fake,1
449,2020-06-02,Good,Good,5
450,2020-06-13,Ordered two bottles...one was half filled......otherwise product is very help in Corona time......,Half filled bottle,5
451,2020-05-24,Very useful at this time/situation,Very good,4
452,2020-07-27,A bit lessee quantity,Go for it,4
453,2020-05-23,Good one,Cool,5
454,2020-06-27,Expensive but good product...,Expensive product...,3
455,2020-08-16,Easy to use,Nice fragrance.,5
456,2020-06-16,Spray not that great,Spray not that great,4
457,2020-06-07,This is opened. This is very chitng,Very bad,1
458,2020-08-03,I received a used product with no cap and also the weight is half the the actualPlease look at tge images,Received a used product with no seal and no cap,1
459,2020-06-09,"Very handy. Easy to use. Spray it on surfaces, phones, hands anytime you feel contaminated or just basic hygiene purposes.",Good buy,4
460,2020-07-01,Damaged product received . Return option is also not available.,Damaged product,1
461,2020-08-21,Received damaged product.The price is more for the size of 75ml.Note the same while purchasing it.,Too costly,2
462,2020-07-14,"Overpriced, getting other good brand with lesser price",Overpriced,2
463,2020-06-07,"Worst product ,no fragrance ,fake product",Fake product,1
464,2020-08-06,"Product quantity is very little with tiny can, not satisfied.",Average,2
465,2020-06-13,Lifebuoy is a trustable brand.very useful product.,Good,5
466,2020-08-12,No cap ..no seal. I doubt how genuine product are you guyz giving. Plus there is no return policy.,No Seal No Cap,1
467,2020-07-26,One bottle was without cap.,Good but item was missing.,4
468,2020-07-04,Nice product easy to use over phone and door.,Good,4
469,2020-06-28,It's must have,Don't think twice,5
470,2020-07-27,One of the life boy sanitizer spray bottles came with damaged cap. The cap was completely damaged.,Damaged produt,1
471,2020-06-08,Very small not value for money,O,1
472,2020-06-15,Super,Very useful,5
473,2020-05-30,"Product is good , but not at all value for money, as per the price is concerned , this product is over priced",overpriced,3
474,2020-05-28,Super fast deliveryGood quality itemPacked very well.Overall a great purchase. Thanks,"Fast delivery, good quality &amp; greatly packed",5
475,2020-07-10,Nice &amp; easy to use.,Nice,4
476,2020-07-24,Value of money,Good,5
477,2020-06-26,"Good in all aspect,scent, packaging and easy to use",Good in all aspect,5
478,2020-06-17,Delivered without capHalf used bottle,Very bad product,1
479,2020-06-19,Got Broken piece,Got one broken piece,5
480,2020-06-29,This isn't a spray. When u press the nozzle liquid drop comes out. Dint find it useful.,Spay doesn't work,1
481,2020-08-03,Slow but steady wins the race,Easy to carry,5
482,2020-08-05,Nice but size too small,Nice but size too small,3
483,2020-06-05,West of money,Not good,3
484,2020-08-29,I had ordered TWO units. One was damaged as seen in the photo. Will I get REFUND for ONE item?,I got the damaged product,1
485,2020-06-17,Not working......bad product......not sure how stablish brand like lifeboy can cheat customers like this,Bad Bad product.....also not replaceable,1
486,2020-07-03,Prodct is good but price is very high comprng to other brands.,High price,3
487,2020-09-04,Useful item,Good,5
488,2020-07-06,Very small in size. 150rs is too costly.,Small in size,3
489,2020-06-08,Iteam was not in proper condition,Not a good experience,1
490,2020-07-30,It was a super small size. Not value for money when same same bigger size is available in the market.,wrong size given,1
491,2020-07-28,Not a excellent,Not a good,4
492,2020-08-08,Like this spray,Very nice  thumbs_up ,5
493,2020-07-29,Not worthy for money,No value for money,2
494,2020-08-06,So useful these days,Must,5
495,2020-08-05,Good,Good,5
496,2020-07-25,"It gets absorbed easily and non greasy great product, Go for it thumbs_up ",Do buy it,5
497,2020-08-17,they delivered without seal on the products.....They look used and weight also is very less,Product seal was open,1
498,2020-06-16,"Hopeless packaging, too pricy",Worst,1
499,2020-06-16,"product is ok ok...order 2 pc ,one piece is damage, slightly harsh ur hand after use",damage,2
500,2020-06-09,The product is not value for money. Consumtion is very fast as compared to other sanitizer,Not value for money,3
501,2020-07-28,Smell wuaaack,Scent -100 marks,1
502,2020-07-23,One bottle is totally defective and other one's spray is not working fine. I want refund on this product,Damaged product delievered,1
503,2020-06-20,Product is excellent.value for money.must buy.scent is pleasent.packaging is good.very easy to use.,Excellent product.,5
504,2020-08-15,Very expensive in accordance to the item quantity.,Expensive product,3
505,2020-08-29,People are comparing savalon and Lifebuoy. I prefer Lifebuoy. It's safe to use..,Better than Savalon,5
506,2020-06-09,Worst,Never buy again,1
507,2020-06-13,Poor Quality,Not good..poor Quality,1
508,2020-08-20,One of the bottle was leaking when delivered and the spraying knob is also not working properly.,Dissatisfied,2
509,2020-06-25,In this pendamic this is the best for sanatization,Must go for it,5
510,2020-07-09,"It was damaged, but Amazon mentions it is not allowed for return or replace. I am reason disappointed.",Damaged product,1
511,2020-07-09,Very usefull to clear mobile,Good product,5
512,2020-07-07,Pathetic .. bottle is damaged and it is just half filled. 150 for this 50 rs bottle. Just dont buy it.,Dont just dont,1
513,2020-06-16,Superb  OK_hand_light_skin_tone  Product,Superb,5
514,2020-06-20,Packet was torn.product is very bad quality not suitable to fulfill purpose.dont buy go for savlon spray,Wastage of money and time,1
515,2020-07-21,It’s a nice product . Very much handy .but size is smaller than shown in picture . Overall nice one,Good,4
516,2020-07-17,"The pumps/sprays of most don't work well. The company should look into it, it is not easy to use.",Not very good product,1
517,2020-08-03,Good product,Good,5
518,2020-06-15,Both bottles have different types of nozzles. Don’t know those are original or fake,Original or fake,3
519,2020-08-17,One of the sprays came without a cap.,Used Product?,4
520,2020-06-28,good,good,5
521,2020-07-04,Excellent product especially during corona pandemic easy to care and spray while traveling,Excellent portable santizer spray,5
522,2020-06-05,Nice model and good product,Good,4
523,2020-06-25,one of bottles 's cap is broken...i think there was a issue of delivering,services bad for this product,1
524,2020-06-15,Bottel cap is missing,Product is damaged,1
525,2020-08-07,The product is not worth the money. Quantity is less and spray doesn’t work well,Not worth the money,3
526,2020-07-02,I think its duplicate...not properly sealed ..looking half empty...nosal spray working properly.,Dullicate,3
527,2020-06-29,Superimportant product!! But it's more on pocket.,Very convenient easy to use spray,5
528,2020-06-18,Damaged product due to Bad packaging.One spray is not even working.,Damaged product. Bad packaging,1
529,2020-06-11,I don't have lab at my home to check whether it really kills the virus but it smells nice!,Lelo... Smells nice!,5
530,2020-07-15,Received damaged product. It is leaking from the notch,Damaged product,2
531,2020-07-31,its all watery droplets remain on surface leakage . no aerosol,bad quality probably fake material,1
532,2020-08-26,I have received one bottle damaged and leaking. Please send me one more bottle.,I have received one bottle damaged and leaking. Please send me one more bottle.,1
533,2020-08-02,It's good and worthy,Good one,5
534,2020-07-19,Nice and good product fragrance is nice,Good smell and bottle,4
535,2020-07-20,Good product but one of the bottles had no cap which made me suspect if it's a used one,Good but....,5
536,2020-05-30,Even spray and nice smell,Nice,5
537,2020-06-04,Spray does not work. Defeats the purpose of buying it. No value for money,Spray does not work,2
538,2020-07-15,Pocket size hand spray sanitizer is on demand but not found in your product catalog.,Hand sanitizer spray,5
539,2020-07-16,Ordered two bottles.Got both without the cap.,No cap,3
540,2020-07-12,Easy way to keep germfree,Germfree,4
541,2020-06-27,"Out of two, one is not spraying liquid from container. Bad quality control.",Bad quality control,2
542,2020-06-22,good,good,5
543,2020-06-02,Good,Good,5
544,2020-07-16,Such a bad itemBut I want to replace ...I want to buy savlon spray sanitizer,I want to replace,1
545,2020-06-16,Damaged product!!! Quantity is not satisfactory. Not at all value for money.,Damaged product,2
546,2020-08-05,THE SANITIZER CAME WITHOUT A LID!! AND IT IS NOT EVEN RETURNABLE!!,HORRIBLE DON'T BUY,1
547,2020-06-22,Quantity is very less. Not worth the money. Savlon is far better than this.,Not happy with quantity,3
548,2020-07-21,"Product received is already used, feels like more than half the bottle is already empty.",Received used product,3
549,2020-06-17,Dont buy waste of moneyI am using savlon is good,Not worth,1
550,2020-07-24,Worthy and essential one nowadays,NICE,5
551,2020-07-02,"One of lifebuoy bottle was used 50 percent, pls dont send those of type os used product.",Used product,1
552,2020-08-22,Not bad . But price is too high and amount is not that much with respect to price,Average,4
553,2020-07-24,Price is high for the quantity. Product is good and easy to use.,Samll in size but price is high,4
554,2020-07-19,Best product.,Good product,5
555,2020-06-28,Pure cheating. 75ml atcsane price as 170 mil of dettol or savlon,Cheating,1
556,2020-07-10,The spray nozzle is defective and does not work,Spray is not working,1
557,2020-07-04,Very Helful product during this Pandemic,Must buy,5
558,2020-08-17,"It is very user friendly for sanitizing the mobile, watch etc..",Lifebuoy is the best...,5
559,2020-08-13,Ordered 2 sprays in which one was dented and the other was in proper condition.,DENTED SPRAY CAN,3
560,2020-08-18,Product is damaged. Want a replacement or return money. Very much disappointed.,Return money or replace it.,1
561,2020-07-29,Delevring damaged product n the ptoduct is non returnable. Now what should i do,Wast of money,1
562,2020-07-02,The spray is not working properly. Poor product. I want my money back.,Poor spray quality,1
563,2020-06-18,Damaged product..even not sealed.,Worse Quality,1
564,2020-06-25,At same price you can get salvon which has more liquid,Salvon vs Lifebuoy,1
565,2020-07-29,Knob couldn't be pressed down to spray the contents.,Failure of knob,1
566,2020-06-13,Too small bottle. Expected a little big bottle. Although the prouduct is overall good.,Too small bottle. Overall Good.,3
567,2020-06-26,Good one,Parfect,5
568,2020-07-02,Very good,Very useful,5
569,2020-06-25,Good,Good,3
570,2020-07-27,Received used product. Bottle was damaged.,Very bad,1
571,2020-08-18,It's not spray. it is sprkling the liquid.,Not comfortable to use,3
572,2020-07-30,Spray of one bottle is not working,Spray,2
573,2020-07-03,ok,Poor Packing,5
574,2020-08-04,The size of the bottle is too small regarding the price.,Size is disappointing,2
575,2020-05-31,Very good product for all use.,Quality product,5
576,2020-05-27,Superb sanitizer spray from lifebuoy.,Great product,5
577,2020-07-03,"Easy to carry, pleasant smell and trusted brand! Great product!",Excellent on the go protection from a trusted brand. Highly recommended,4
578,2020-08-06,I've ordered two sprays. . One was damaged and even with less quantity.,Damaged product,1
579,2020-08-13,Bottle was almost empty. Extremely less quantity. Not satisfied at all.,Dissatisfied with the product,1
580,2020-07-09,Liked it .perfect,Good one,5
581,2020-06-23,Costly,Costly,3
582,2020-08-17,One out of the two sprays came without a cap. Absolutely disappointed.,Sprays without cap,1
583,2020-08-04,One of the two sprays is defective.Spray is not working,Defective spray,1
584,2020-07-18,Received two sprays out of which one did not had the cap and was half empty,One bottle pre used,1
585,2020-06-16,According to the price product is really good during this time,Good product,4
586,2020-07-03,"Very eazy to use, it help us to fight with Covid-19.",Eazy use,5
587,2020-05-28,good product..would like to order more..,Good pr,5
588,2020-07-31,One of the bottle's cap was broken. Otherwise good product.,Good product,5
589,2020-06-13,Packaging from buyer is not good. Missing cap of one unit. Not happy.,Missing cap,5
590,2020-06-11,Nice,Good,5
591,2020-08-13,Good product.easy to carry.,Good product.but costly.,4
592,2020-08-21,All was good but it was as smaller than mentioned.,Useful,5
593,2020-07-12,Nice product,Nice product,5
594,2020-06-12,Damaged product and according to return policy it's won't initiate a refund.,DAMAGED GOODS,1
595,2020-07-12,Awful.. I don't think it works..it's like fogg or other cheap deodorants,Awful product,1
596,2020-06-04,It's good,Valuable,4
597,2020-08-14,Not received cap for one spray...,No cap,4
598,2020-08-25,Very convenient to carry and use.... A must buy for all.,A must buy,5
599,2020-08-02,Good,Hand sanitizer,5
600,2020-07-02,Real nice but too less quantity.,Nice but less quantity,4
601,2020-07-25,Only recieved the cap but not the spray. Where to report this,Only recieved the cap not the bottle,2
602,2020-09-06,came without caps,questionable product,1
603,2020-09-03,Not as i expected,Not so good as compare to savlon,3
604,2020-05-31,"Received damaged product, ..",Received damaged product,2
605,2020-06-10,Then cap of bottel was missing overall everything is okay,Bottle cap was missing,4
606,2020-06-12,Price is too high and bottle is too small,Bottle is small and price is too high,3
607,2020-07-19,ORIGINAL OR DUPLICATE????????,DOUBT ON THIS PRODUCT,4
608,2020-07-16,A crushed Lifebuoy germ kill spray bottol have been delivered to me.,Crushed bottles,3
609,2020-06-24,Nice Fragrance and easy to use.,Value for money,5
610,2020-06-28,Product is very costly,"Although it is a good product, Price is gigh5",4
611,2020-06-04,Pocket friendly n can be taken anywhere n smell is great,Superb product,5
612,2020-06-19,Had prepaid for 2bottles. Only 1was delivered.Need refund for 1bottle.,Incomplete order,2
613,2020-05-30,a nice size to carry in the purse,Good Disinfectant,5
614,2020-08-11,"Item was not new . It was already open , not capped.",Item was not new. It was not capped.,1
615,2020-08-23,Huge dent in the product. Not handling with care...,Dent in the product,1
616,2020-08-16,One bottle cap is missing. Looks like fake product received.,Duplicate product,3
617,2020-06-10,"Handy product , the scent is good and it's price is reasonable",Good product,5
618,2020-06-18,Nice quality product easy to use care,Best product,5
619,2020-08-30,Review already sent.,Very disgusting and corrupt delivery service.,1
620,2020-08-07,Other brands are giving the 230ml - 250ml at the same cost.,Not worth for the money,1
621,2020-08-07,Damage product the seal was opened.,product,1
622,2020-08-03,It's a tiny and not worthy.,Tiny,2
623,2020-06-14,Both bottle had dent..,Both bottle had dent..,4
624,2020-07-01,Ordered two. Received a bottle with completely broken cap.,broken cap,1
625,2020-08-16,This product is not a spray it sprinkles very bad product.,Spray or sprinkle ?,1
626,2020-07-08,Good.,Good.,5
627,2020-08-27,The spray is not working properly.,Waste of money,1
628,2020-07-10,Damage productWesting money,Damage product,1
629,2020-07-11,Don’t buy this product it waste of money,Don’t buy this product it waste of money,3
630,2020-08-08,Good,Packing,4
631,2020-08-12,Good product by lb,Good,5
632,2020-06-09,Open Product received,Opened Product,2
633,2020-07-06,Good,Good,5
634,2020-06-17,There was no seal on the aerosol. And tge quantity is very little,Measly quantity,2
635,2020-06-14,Good product,Good product,4
636,2020-06-23,Very helpful and handy product these days. Easy to use.,Easy to use,5
637,2020-06-01,Its an alovera based product...,It is OK product,4
638,2020-08-14,Rate is too high and qty is very less.,Price too much and qty less,3
639,2020-06-27,Savlon is much much better than this.,Not worth,1
640,2020-06-18,"Easy to use , good product...",Good,4
641,2020-08-17,Its not harsh on skin,Good,5
642,2020-07-15,The spray nozzle is screwed! It doesn’t work scam!,Not working!,1
643,2020-06-11,Ok,Ok,2
644,2020-07-27,the caps were open and its overpriced... dont buy,bad packaging,2
645,2020-06-16,Very good spray,Fine,5
646,2020-06-11,Good one,Useful,5
647,2020-07-18,Very nice product and easy to use,Sanitizer,5
648,2020-07-06,Good product,Good product,5
649,2020-06-16,Good product,Good product,5
650,2020-07-08,Nice,Good,4
651,2020-07-29,Pathetic condition,Pathetic,1
652,2020-08-15,Only worst product half of the container is empty,Only verrry verrry worst product,1
653,2020-08-30,Have received both the spray without cap,Without Cap,1
654,2020-08-04,The spray pumping system is not working properly,Pumping system not working,3
655,2020-07-17,Awesome product,Awesome product,4
656,2020-07-20,Used product delivered,Unsatisfactory Delivery,1
657,2020-06-16,Spray is not working. It was not checked before delivery.,Aaa,3
658,2020-07-25,One defective piece received.,One defective piece received,1
659,2020-08-05,One of the can is empty . Strictly do not buy !,Can Empty,1
660,2020-06-29,One of the bottle was in crushed position when received,Product is damaged,4
661,2020-07-31,Very convenient to use.,A good and convenient product.,4
662,2020-07-25,Nice smiling_face_with_3_hearts ,Loved it,4
663,2020-07-15,Not worth a buy,Not worth the money,1
664,2020-06-16,"Product was damaged on the arrival, please do the refund",Damaged product,1
665,2020-06-03,"Very good product,just loved it beating_heart ",Very good and reasonable product,5
666,2020-06-24,Good product..#Boycott Chines Products..,Good,5
667,2020-07-16,"Good one , easy to use and effective.",Perfect spray Sanitizer from Lifebuoy,5
668,2020-06-29,The packing was ok but priced a little higher,Ok gud one,3
669,2020-08-09,not properly spraying,improve spray capcity,3
670,2020-07-27,Good,Nice,4
671,2020-06-27,"Regular, easy to use product.",Satisfied,5
672,2020-07-26,Received a damaged product,Damaged product.,1
673,2020-07-29,"good product, could have been better",OK product,4
674,2020-08-09,Damaged product sent,Damaged!!,1
675,2020-08-08,Good product,Nice,5
676,2020-07-02,Good product,Easy to handle,4
677,2020-07-27,Spraying nozzle not in good condition...,Not easy in use,2
678,2020-06-06,Good,Must buy bt price is littlebit high,5
679,2020-09-02,useful in the prevailing situation,Well packed and handy product..,5
680,2020-07-04,Highly recommended,Very useful,5
681,2020-06-19,It is easy to use.. and quality product  smiling_face_with_smiling_eyes ,Excellent product...,5
682,2020-06-28,gud product,gud product,4
683,2020-07-26,size too smal for price,size is small not worth!!,1
684,2020-06-11,Pump spray quality is very poor.,Pump spray,5
685,2020-07-22,Good butDamaged product I receive,Good,3
686,2020-06-15,Good product,Good one,5
687,2020-06-20,It's good product and easy to use.,Good product,4
688,2020-07-22,Value for money,Must buy,5
689,2020-06-22,Nice but small pck,Nice,5
690,2020-06-28,Very good,Lifebuoy,4
691,2020-07-13,Got the damaged product,Damaged Product Delivered,2
692,2020-09-02,In 298 rs they just give 75ml discusting,Totaly discusting,1
693,2020-08-04,Easy to use.worth buying,Good,4
694,2020-07-30,No cap in one &amp; leakage.,Package fault.,3
695,2020-07-03,Fabulous product,Grate product,5
696,2020-06-30,Usable and easy to carry,Helpful,5
697,2020-07-25,Out of two spray bottle one is found damaged.,Damaged,5
698,2020-07-23,Good .,Sanitizer received,4
699,2020-07-28,It looks like duplicate,Not good,1
700,2020-07-21,Nice products,Nice products,4
701,2020-06-21,Average,Average,3
702,2020-06-09,Costlier......,Costlier,5
703,2020-09-03,Not so good.Bottle came without cap!!,Not good,2
704,2020-06-28,Both the bottels were half filled....,Half filled bottles,1
705,2020-07-22,Nice,Easy to use,5
706,2020-07-16,Cans have very less liquid... almost empty.,Almost Empty..,1
707,2020-06-21,The product was bent and almost broken,Good product but delivered in bad condition,5
708,2020-06-02,Product is super but deliver spray leaked in box,Nice,5
709,2020-07-17,Waste of money for rs.149×2,Waste,1
710,2020-06-13,Size too small., thumbs_down ,3
711,2020-05-29,Good product,Good product,5
712,2020-05-26,Perfect item.. I'm happy,Lifebuoy Spray Senetizar,5
713,2020-06-15,Nice,Nice,5
714,2020-08-15,Good,Nice product,5
715,2020-09-05,"good product , good quality",good product,5
716,2020-06-12,Received without seal,Defective product,2
717,2020-06-29,nice,nice,5
718,2020-08-31,Gud,Gud,5
719,2020-07-17,very nice product...always recommended..,Hand sanitizer spray must buy..,5
720,2020-08-31,It’s a completely useless product.,Useless product,1
721,2020-09-01,Nice proper packed product,Genuine product,5
722,2020-08-10,Don't like,Don't buy,1
723,2020-06-14,Nice product,Very Nice,5
724,2020-06-14,Best product,Best product,5
725,2020-07-09,Cover was broken,Overall good product worth it,4
726,2020-08-18,Good product got in nice package,Worth for money,5
727,2020-08-17,Worest don't buy,Worcester don't buy,1
728,2020-07-13,Doesn't come out easily while spraying,Not handy,2
729,2020-06-13,Super product .Every one must buy,Must buy,4
730,2020-08-16,value for money,value for money,4
731,2020-07-25,"Received damaged one ,waste of money",Received Damaged product,1
732,2020-06-22,Value of money,Thank you,5
733,2020-07-22,Good,Preferable,5
734,2020-08-07,Costly,Costly compared other sprays,1
735,2020-06-04,Not value for money.,Just ok ok product,4
736,2020-07-15,Good,Good,5
737,2020-06-19,Damaged,Damaged can’t spray,1
738,2020-06-26,Nice and good product,Good Product,5
739,2020-06-14,Broken item received.,Broken item received,1
740,2020-06-15,Value for money,Good product,5
741,2020-06-08,"Very usefull, I love it",Usefull,4
742,2020-06-15,Nice Product from lifebuoy..,Excellent,4
743,2020-06-28,Good,Good,4
744,2020-06-13,Good,Quality,4
745,2020-07-17,Very nice products.,Paramount,5
746,2020-07-18,Very low quantity,Don’t buy,2
747,2020-06-19,Wrong product please replace,Wrong product,4
748,2020-06-22,Easy to use,Easy to use,4
749,2020-06-09,Spray button is not working.,Spray button is not working.,3
750,2020-07-25,Very high price,Worst exp,1
751,2020-06-09,Better product  pensive_face ,Value for money,4
752,2020-09-02,Very nice,Amazing,5
753,2020-07-06,Good one,Nice one,5
754,2020-08-14,Received damaged product,Damaged product,1
755,2020-07-14,useful,needful,5
756,2020-07-08,Waste of money,Not worthy,3
757,2020-06-29,Damaged product,Damaged product,1
758,2020-07-24,Not worth its cost!!,Not worth the price,1
759,2020-07-18,Good product,Nice &amp; super product,5
760,2020-06-14,The product is defective,Defective product,1
761,2020-09-02,This price is too much,Too much price,4
762,2020-07-31,Worthy,Easy to use,4
763,2020-06-10,Value for money!,Nice,5
764,2020-06-08,Good Very Useful,Good Very Useful,5
765,2020-07-22,Too costly.,Cost,2
766,2020-07-01,received as expected.,received as expected.,4
767,2020-06-15,Damaged,Damaged,1
768,2020-07-24,Too small.,Useless,2
769,2020-06-06,Good product,Good product,4
770,2020-05-29,Good product,Gud product,4
771,2020-07-29,Good,Antibacterial sprey,5
772,2020-06-10,Good. But need anothor,Good,5
773,2020-07-24,Product is broken,Not good,1
774,2020-06-30,Spray is very hard,It is very hard to spray,3
775,2020-08-28,I am not satisfied,I am not satisfied,4
776,2020-07-26,Quantity is very less..,Not satisfied,3
777,2020-07-02,Wortfhull,Wortfhull,4
778,2020-08-02,Convenient to use,Very good,4
779,2020-06-12,It was good,Good,5
780,2020-08-20,Dislike,My product comes to me in damaged condition,5
781,2020-07-25,The cap is missing .,Please return,1
782,2020-09-02,Tooo bad worst,Worst products,1
783,2020-07-16,Worth purchasing !!!,Useful product,4
784,2020-06-20,Just go for it.,Perfect spray,5
785,2020-07-06,Gud 1,Nice,5
786,2020-08-20,worst,not valuable,1
787,2020-06-16,Only one spray cap ...,Damaged/missing cap,1
788,2020-08-14,Good product,Good product,5
789,2020-06-16,Packaging worst. Dent, angry_face  angry_face  angry_face ,4
790,2020-06-16,Good product.,Good product,5
791,2020-06-23,Good,Quality,5
792,2020-08-10,Safe to use,Good pdt,5
793,2020-07-16,Spray not working,Faulty bottle,1
794,2020-06-12,Little costly,"Satisfied but little costly, easy to carry",4
795,2020-06-28,Easy to use,Good,5
796,2020-06-30,not coming,not coming,1
797,2020-07-15,Good one,Good one,5
798,2020-06-19,Got only one bottle,Only one bottle delivered,3
799,2020-06-02,not continue spray,not continue spray,4
800,2020-06-01,Head should be cap,Nice,5
801,2020-05-31,excellent,excellent,5
802,2020-06-14,I got used one,I got used one,1
803,2020-08-11,Good,Nice product,5
804,2020-08-22,Nice,Esey,5
805,2020-07-18,Good,Good,5
806,2020-06-12,Useful,Useful,5
807,2020-06-27,Contener bad,"Bad packing,",1
808,2020-06-04,Worth to try,EXCELLENT PRODUCT,5
809,2020-06-25,Not worth,Not value for money,2
810,2020-07-08,Awesome,Product review,5
811,2020-06-09,Ok,Good,5
812,2020-06-17,Dislike,The products are not sealed....,1
813,2020-06-07,Good,Good,5
814,2020-05-25,Good,Good product,4
815,2020-05-17,"One of the best, easy to use and from a reputed brand. Not just for use at home, you can carry it around and use it on surfaces that you normally touch.. must buy.",Must buy product from a reputed brand,5
816,2020-05-25,I actually purchased locally it's handy functions well but cost is bit high for 150rs u have 75ml quantity of spray that's ridiculous where u can have more quantity with other products at that price.,Price is high for such low quantity.,3
817,2020-05-27,Disinfectant Spray - Best Sprey From LifebuoyVery handy to useUse * You can carry while travelling.* You can disinfect your car/bike seats immediately after get down.* You can use it on your house chairs/sofa/cot if any of ur neighbour/rative visitis ur house in this pandemic situation to keep yourself safe.Many uses with this one spray. Don't think just go for it  slightly_smiling_face ,One of the Best Disinfectant Spray in the market,5
818,2020-05-24,"It's costing is 2000/litre,,,so expensive and the same formula solution is available in market at rate of 600/litre",Very expensive even if it is brand,1
819,2020-07-06,Seeing the reviews and brand ordered it but it did not come sealed and as you can c one bottle had different lid than other as if someone had tampered with itAlso the bottles were very light to lift very dissatisfiedFirst of all the pricey for the quantitySavlon gives double quantity,Not sealed and used,1
820,2020-06-16,"This product claims to kills 99.9% of bacteria and viruses. And is suitable on both skin and surfaces.3 simple steps to use it -1. Shake2. Spray3. Let it dryPros-1. light weight bottle2. Travel friendly3. Kills 99.9% viruses4. Spray bottle - no spillages5. Refreshing fragrance6. Multipurpose - skin and surfacesCons-1. Quantity is little less for 149₹.Suitable to disinfect-Skin , car handles, door knobs, toys, shoes, delivery packages, umbrellas, work stations , wallets , purse , Mobile phones etc.Overall, it’s a very effective product to maintain the hygiene and kill germs and viruses. Use it protect yourself from virus.I definitely recommend this product to you all specially when you are on the go and don’t have access to soap and water.",Safe for skin and surfaces,4
821,2020-08-21,"While savlon, dabur, dettol r selling thrice the volume fr the same price, there's no reason to buy lifebuoy. Savlon 136 fr 225ml using subscribe n save, else 150 rs .Slightly more price than sanitizer n but more convenient. Nice smell too.If u have any allergies to deodrant smell, buy dabur. Its very mildly scented.",Not worth the price. 3X other popular brands.,1
822,2020-06-21,"Wow! This is a intersting product from lifebuoy. In this situation , this is very needful product. I used it every day after arriving home. No side effects. Scent is awesome. Very easy to use. Container quality is also good . Really value for money purchase.",Useful product,5
823,2020-06-13,Very expensive. Rs 149 for small 75ml pack when everyone is selling 3X quantity at same price,Not worth it,1
824,2020-06-17,We use Lifebuoy soap from childhood so we know about products .it's very good smell and higinic.also price also affordable... This is very useful specially in Covid19 situation. I am very impressed with this Germs Kill Spray,Excellent and usefull product,5
825,2020-07-19,Go with Savlon or other brands which are relatively better and cheaper,Very Expensive !,1
826,2020-06-10,It's better to use Savlon. Savlon gives additional quantity and works for a month. I felt this to be too costly.,"Costly, Savlon will be better.",1
827,2020-06-04,There is no seal on the cap.,There is no seal on the cap. It seems that it is half empty.,1
828,2020-05-22,Good product,Woo hoo,2
829,2020-09-02,"Nice product...I love itEveryone should buy it. It really works well and during this covid 19 , everyone should take care of themselves",Product,5
830,2020-07-06,Very convenient products. Safe on Skin.,Safe on Skin is the plus  thumbs_up ,5
831,2020-06-18,Expensive according to other products,Expensive,3
