,Date,Review_text,Review_title,Stars
429,2020-05-29,It's a fake product . Please do not buy..Buy Dabur instead which is very good with 70%alchol .,Fake Fake Fake product being sold on amazon.,1
430,2020-05-21,Original and fast Delivery,ORIGINAL AND FAST DELIVERY,5
431,2020-06-01,Gd,Gd product  thumbs_up ,3
432,2020-06-02,Good product.,Useful item,5
433,2020-07-20,Best quality product among currently available options,Best in market,5
434,2020-08-17,The Iteam Cap Broken. Sanitizer is Damage.kindly Replace the product on urgent basis.,Lifebuoy Sanitizer cap Broken,1
435,2020-07-14,Good product,Superb,5
436,2020-05-26,Very unpleasant smell. Packaging all different than previous lifebouy sanitizers.,Very Unpleasant smell,2
437,2020-05-22,Nice  OK_hand ,Nice,4
438,2020-05-27,The product is very good and the packaging is also good. Obviously it is the product of Lifebuoy.,Good sanitizer,5
439,2020-06-07,Genuine product.,Genuine product and good packaging,5
440,2020-07-12,It's not original. It's heavy alcohol smell.,It's not original,1
441,2020-07-11,Good product,Value for money,5
442,2020-08-20,Bottle pushing cap was damaged and some liquid come out....,Found bottle cap damaged,4
443,2020-07-15,Its easy to use.,Good product,5
444,2020-07-05,Nice,Useful,5
445,2020-06-08,"Best sanitizer,totally value for moneyTotally love this product",Super,5
446,2020-06-26,Parfect product,Excellent,5
447,2020-07-04,Sanitizer was spilled inside the package.. cap was broken.. need a refund,BROKEN CAP.. SANITIZER SPILLED.. REFUND THE MONEY,1
448,2020-06-04,Good products,Nice,4
449,2020-06-02,Good product.. but I don’t knw will it help against corona.. let’s hope so..,Good product,4
450,2020-07-29,I used these several times it will harm our skin it is so powerful,Good but don't buy it,1
451,2020-06-22,"Nice product with Gel based ,Atleast not harsh for your hands !!",Sanitizer,4
452,2020-06-01,Scent quality can be increase.but overall good.,Overall value for the money,4
453,2020-07-27,Looks like duplicate one.. different packing from original..,Seems like duplicate one.,1
454,2020-06-18,The smell is nt very good but it does the work properly,It's good,5
455,2020-07-26,No original mark,Ok ok,3
456,2020-05-29,Authentic product.....contains good amount of alcohol,Best,5
457,2020-08-15,Best,Best,5
458,2020-05-19,"Best hand sanitizer , definitely go for it.",From germ protection,5
459,2020-07-08,"Good sanitizer, upto the mark.",Good sanitizer,4
460,2020-06-22,very effective and nice product.,review,5
461,2020-07-02,Very useful,Recommended,5
462,2020-06-09, thumbs_up  I got this item with pump dispenser, thumbs_up ,5
463,2020-08-22,"I have doubt,wheather it is original or not.",Don't buy,2
464,2020-08-18,Too thick,Too thick,1
465,2020-06-19,owsm product,Owsm product,5
466,2020-06-18,Very bad fragnance . No pump up system availlable . Not comfortable to use.,Very bad bad fragnance . No pump up system availlable .,2
467,2020-06-29,Zero can't be given to the product. It's very bad and quality is very cheap,Very bad product never buy it,1
468,2020-06-07,I think it is duplicate product,Duplicate...Not original,1
469,2020-06-29,Awesome product,100% genuine,5
470,2020-06-12,Good but u don't line scent,Hul product,3
471,2020-06-05,As lifebuoy quality was good value also affordable .,Quality of product was good,5
472,2020-08-13,Please use lifebuoy product.Very  smiling_face_with_smiling_eyes ,Nice Product,5
473,2020-05-24,Good product,Good,4
474,2020-06-09,Nice,Nice,5
475,2020-05-31,Nice product,Good,5
476,2020-07-01,I think this is duplicate product not a lifebuoy product,Fooling customers,1
477,2020-05-18,Good alcohol based hand sanitizer,Good product for this pandamic,5
478,2020-08-09,Squeezing machine is not working at all.... Upset to buy this product...,Squeezing machine is not working at all.,3
479,2020-08-04,Good sanatizer in the market easy to use,Useful Product,4
480,2020-05-24,Very Good Product smell really hard with seale Thanks amazon,Gel base sanitizer 70%,5
481,2020-06-14,Best quality hand sanitizer. Excellent product,Excellent product,5
482,2020-07-13,it smells good but cost looks bit high,it smells good,3
483,2020-07-30,I am fully satisfied with this product.,Self satisfaction,5
484,2020-08-09,Good,Good,5
485,2020-05-25,Best,Best,5
486,2020-06-14,Very good sanitizer smell also good and the composition also Gud,Very helpful in this pandemic,5
487,2020-06-15,Received half empty bottle,Received half empty bottle,1
488,2020-05-27,It is too thick,Good one,4
489,2020-09-04,good and usefull,usefull,4
490,2020-05-25,Very good fragrance sanitizer and also very effective,Effective sanitizer,4
491,2020-06-08,Thanks for Dil se..,Good,5
492,2020-06-07,Best senitizer nice smell n nice quality,The Real cheap n best senitizer,5
493,2020-06-10,Excellent product. Protects and leaves a soft smell.,Great product,5
494,2020-08-04,Not original product. I am going to fill complain in consumer court.,Fake product,1
495,2020-06-06,useful,useful,5
496,2020-08-06,No comparison... This is the best...!!  victory_hand_selector  victory_hand_selector ,The very very best..!!,5
497,2020-05-25,I have received parcel yesterday but without cap. Kindly suggest how i will use,Without cap,2
498,2020-06-02,No detail about mfg dt ya exp date.its a expired product ya duplicate product.,Very bad experience.,1
499,2020-07-18,Best Sanitizer available in India,Best sanitizer,5
500,2020-09-03,This product causes skin infections and slight burning sensations.,Unhealthy for skin,2
501,2020-08-09,Nice and smooth gel,Awesome hand sanitizer,5
502,2020-06-22,Product is good. Aa well as product is packed very nicely.,Good one,5
503,2020-06-27,Smell is not good like previous pdt unamused_face  unamused_face  unamused_face ,So so,3
504,2020-08-06,Easy to use,Portable,5
505,2020-06-01,Not original product sticky and unpleasant smell,Not genuine product,1
506,2020-05-21,Good product of valuable price,Good product,3
507,2020-05-24,The best hand sanitizer.....in India.,The best hand sanitizer in India....at affordable price.,5
508,2020-05-30,bad smell,bad smell,1
509,2020-07-10,Gel based,Good,5
510,2020-06-08,Nice productVery nice Lifebuoy sanitizer,Good,5
511,2020-06-23,Not a genuine product seems duplicate branding,Duplicate Branding,1
512,2020-06-19,delivered original,lifebuoy sanitizer always comes in a front row,5
513,2020-05-28,Very good product and quick service  OK_hand ,Covid 19,5
514,2020-08-21,Nowadays most needed thing....,Good Product,5
515,2020-07-17,Very good.go for it.,Very good,5
516,2020-06-11,Good as expected.,Good option,5
517,2020-08-09,I don't like the scent of the product otherwise it's good...,Good one,3
518,2020-08-19,It's a good product. It's very easy to use n also effective.,Good,5
519,2020-07-17,All ok,GOOD SERVICE,5
520,2020-07-03,Good sanitizer,Good,5
521,2020-07-16,Feels like waterry.,Not worth,3
522,2020-06-07,It is original product.,Genuine product,5
523,2020-06-07,Branded products,Good product,5
524,2020-05-29,Bit high price...,Costly,3
525,2020-06-03,Nice to use in current covid sitution.,Value for money,5
526,2020-08-26,Good product,Good product,5
527,2020-05-30,Duplicate product..,Duplicate product..,1
528,2020-08-10,"Smells like wine, no need to go wine shop",Bad smell like wine,1
529,2020-06-08,It's a good product.70% ethyl alcohol,Ready to use sanitiser,5
530,2020-08-01,Value for money. .. Larger than expected, OK_hand ,5
531,2020-08-14,The quality of the product is very good.,The quality of the product is very good.,4
532,2020-09-03,It's duplicate productBad smell and waste product.,Duplicate product,1
533,2020-05-23,Good one . Value for all,Good one,4
534,2020-05-20,Nice and good product.,Good product to buy,5
535,2020-05-31,It big in size.. but I doubt it is original??,Value for money  face_with_rolling_eyes ,4
536,2020-06-15,Good product,Good product,5
537,2020-05-30,The scent is not like the previous one,Scent,2
538,2020-06-07,I guess the product delivered to me is fake one,Fake product,1
539,2020-08-17,The item is broken and the spray pumping is nit workimg,Damaged material,1
540,2020-06-12,Super,Supr product,5
541,2020-06-22,Seems harmful for skin.,Not good,3
542,2020-07-03,It's scent is really awesome and also value for money.,Good Product.,4
543,2020-05-29,cap is change,good product,4
544,2020-07-14,Not bad,Not bad,3
545,2020-06-19,"Not same as shown in the picture,The product is duplicate",Duplicate,1
546,2020-06-19,Delivered fake product and one one type and got another product,Fake products,1
547,2020-06-16,Odour is very bad,Not good,4
548,2020-06-09,I Don't know it Works or not. But It smells really bad.,This Stinks,3
549,2020-06-04,"Nice fragrance, and good texture",Nice product,5
550,2020-06-06,Best value good product.,Best Hand sanitizer.,5
551,2020-06-26,Good products value for money,Amazing Products,5
552,2020-07-03,I am very desaponted,Damage products received,1
553,2020-06-03,Good sanetizer for hand and value for money,Go for it,5
554,2020-06-10,Good product,Good,5
555,2020-08-15,Good product,Good product,4
556,2020-07-18,really it is awesome product sir.,awesome product,5
557,2020-05-29,Not good bottle cap is worst,Not good,1
558,2020-08-27,Good,Good,5
559,2020-08-12,Overall experience is good,It's really a good products..,5
560,2020-08-24,Product 5Packaging 1,Not happy with packaging.. got broken product,3
561,2020-06-25,Good product,Value for money,3
562,2020-05-22,want to reorder  smiling_face_with_smiling_eyes ,good one,5
563,2020-07-23,More sticky.... Quality was not up to lifebuoy products,Sticky.....Quality was nit up to mark,1
564,2020-06-04,Product is very good but packaging is very poor .,Good product,4
565,2020-05-25,"Fastest delivery by Amazon, quality is also perfect.",Must buy,5
566,2020-06-09,Waste of money product to hars and not a good dmell,Not a Good product,1
567,2020-08-12,One bottle found in half empty condition,Quantity of sanitizer,1
568,2020-08-31,Excellent quality and smells really nice,Value for money,5
569,2020-07-30,Duplicate product received. Don't buy!!!,Fake product!!!!,1
570,2020-08-19,Sent is not good,Value product,5
571,2020-07-22,Products is good,Okk,4
572,2020-05-21,Nice product. Keeps hand soft and smells really good,Very nice,4
573,2020-05-24,Really good product.... I like it...,Good product delivered by amaZon,4
574,2020-05-20,Quality is more than we thought. thumbs_up  thumbs_up ,Essential Product,5
575,2020-08-23,No side effect for skin,Safe santizer for skin problem,5
576,2020-06-12,Lifeboy Sanitizer is Good,Good Sanitizer,5
577,2020-08-08,I received damage products,Hopeless,1
578,2020-06-18,Quality wise very good product.,Good product,5
579,2020-06-04,Germ protected,Germ,5
580,2020-08-04,It smells good,Good,5
581,2020-07-12,The scent is weird and to strong gave me a headache.,Awful scent,2
582,2020-05-21,Good product,Good product,4
583,2020-06-24,It's good but need improvement,Good,4
584,2020-06-01,Very Old Stock &amp; does not look original.,Duplicate &amp; broken item received,1
585,2020-05-23,Excellent product.,A must buy,5
586,2020-06-14,Not good,Bed,2
587,2020-08-25,Fake sanitizer....scent is not the exact one,Bad quality product,1
588,2020-07-02,good quality product,good quality product,4
589,2020-06-02,Good quality product,Good,5
590,2020-06-14,Good product,Good,5
591,2020-08-29,Nice product,Nice,5
592,2020-06-14,Good product,Value for more ey,5
593,2020-07-12,"Duplicate product, not expected from Amazon",Duplicate,1
594,2020-08-27,Fake product. Don't buy it.,Fake product. Pls do not buy.,1
595,2020-08-08,Good,Good,5
596,2020-06-09,Useful nowadays.  blue_heart ,Good,4
597,2020-06-03,I think this is no so good....,Average product,4
598,2020-06-07,It's good but could have been better.,Can be better,4
599,2020-06-11,Duplicate product.,Different Bottle.,1
600,2020-05-22,Nice product,Good product,4
601,2020-05-17,Product is super but smell is not good...,Kkk,5
602,2020-05-16,It's not original lifeboy,Fake product,1
603,2020-05-29,Duplicate product,Fake product,1
604,2020-06-18,Good,Good,4
605,2020-06-23,Worth it.,Worth the buy.,5
606,2020-05-23,At this price 500ml is so cheap.,With 70% alcohol.. Best product for our safety,5
607,2020-06-04,Scent is awesome,A brand sanitizer  sign_of_the_horns ,5
608,2020-07-16,Must try it was useful,Hand sanitizer,5
609,2020-06-01,Good1,Good1,5
610,2020-06-03,Nice one,Nice one,5
611,2020-08-08,Good one,Nice product,5
612,2020-05-20,Everything is good but cap look oddy,Awsum.......,4
613,2020-06-04,Good,Good,5
614,2020-05-27,Found it very helpful..,Good product,5
615,2020-06-21,"Yes, I like this product",The product is Good &amp; original,5
616,2020-07-16,It's a good sanitizer,Good Product,4
617,2020-06-09,VERY BAD PRODUCT.DUPLICATE HAND SANITIZER SUPPLY.,DUPLICATE LIFEBUOY SANITIZER,1
618,2020-06-13,It's not original it's duplicate product,Duplicate,1
619,2020-06-03,Value of money is little bit high,After all good,3
620,2020-07-19,Broken cap and quantity is less than actual.,Damaged product,1
621,2020-08-16,Good Product..,Lifebuoy Alcohol Based Germ Protection Hand Sanitizer 500ml,5
622,2020-06-08,"Nice sanitizer, safe for kids , value for money.",Nice sanitizer,5
623,2020-08-08,Upper spray portion is damaged,Damaged nd received in worst condition,1
624,2020-05-30,Good product.. packaging good.. value for money..,Trust to Amazon,4
625,2020-07-18,Duplicate sanitizer..,Duplicate sanitizer,1
626,2020-06-29,Very good service and product,Nice products,5
627,2020-06-26,Totally waste product,Don't buy,1
628,2020-06-06,Excellent product from Lifebuoy,Lifebuoy Alcohol Based Germ Protection Hand Sanitizer 500ml,5
629,2020-07-30,Pump is not working.,Pump is not working,2
630,2020-08-01,good product,nice product,5
631,2020-06-04,Value for money,Nice,5
632,2020-05-26,Bottle is damage,Bottle is damage,5
633,2020-08-17,Good,Good,5
634,2020-07-04,doesn't smells good,Scent is not good,4
635,2020-05-25,Very good quilty,Is toop quilty,5
636,2020-06-18,Fake hand sanitizer,Fake,1
637,2020-06-13,Good product. Reasonable rate,Recomend to buy,5
638,2020-09-02,Osm, smiling_face_with_heart-eyes ,5
639,2020-06-14,Quality is very bad not looking original one,Duplicate product,1
640,2020-08-21,Recieved damaged and leaked bottle,Leaking,3
641,2020-06-18,Good product,Good,5
642,2020-06-15,Nice product,Nice product,5
643,2020-08-05,Effective product,Super,5
644,2020-05-20,Good quality and good service,Thanks for fast service,5
645,2020-08-30,Good but better go with dettol .,Ok,3
646,2020-06-02,Good product,Good,4
647,2020-05-30,Worth the money. Love it,As Expected,4
648,2020-06-09,Value for money,Very nice product,5
649,2020-06-28,Made by hindustan Unilever india,Made by,5
650,2020-07-07,Fast delivered.,Everything good.,5
651,2020-05-27,good product,value for money,5
652,2020-07-16,It's a without seal ...,Disappointed,1
653,2020-06-10,Pocket friendly,Cost effective,5
654,2020-06-17,Please don't buy sanitizer is like water,Waste of money,1
655,2020-06-09,Perfect condition,Great condition,5
656,2020-06-05,The sanitizer came in vim liquid bottle.,Packaging,1
657,2020-05-28,I am happy for it. 100% brand,Good,5
658,2020-07-28,Bottle dot was broken,Nice,5
659,2020-05-22,Good produckt,Good,4
660,2020-07-06,Good,Good,5
661,2020-08-18,Good quality,Good,4
662,2020-05-27,Not Original,Bad / Not Original,1
663,2020-08-26,Good product,Good product,4
664,2020-07-13,Good,Good,5
665,2020-07-31,Good,Good,4
666,2020-06-08,Like,Good product,5
667,2020-06-07,Received someone else products,Wrong Delivery,1
668,2020-06-25,Good product,Good,5
669,2020-06-04,Waste for money for duplicate.,Duplicate alcohol,1
670,2020-06-21,Good,Good,4
671,2020-06-06,Ok,Ok,4
672,2020-06-26,Smell like a fruit,Smell my like a sanitizer,3
673,2020-06-25,Received duplicate product,Worst product,1
674,2020-07-07,Liquid leaked inside the packing,Liquid leaked,4
675,2020-05-29,Awesome scent,Value for money,5
676,2020-07-14,Very nice,Worth,5
677,2020-07-19,Duplicate,Duplicate item,1
678,2020-08-02,Good n satisfied, thumbs_up ,4
679,2020-06-10,This product is very good.,Very satisfied,5
680,2020-06-21,Excellent,I admire this product,5
681,2020-08-03,Damage product received,Damage product,1
682,2020-07-28,Good Product,Good Product,5
683,2020-07-27,Nice,Nice,5
684,2020-05-27,Don't buy this product. It's fake.,Fake product,1
685,2020-07-29,Good but late delivery,Good but late delivery,4
686,2020-08-09,Better,Better,3
687,2020-08-25,Useful,Useful,5
688,2020-07-16,Good product,Good quality,5
689,2020-05-22,Nice Product,Good,5
690,2020-06-01,Very good product,Good Product,5
691,2020-08-04,Damaged item.,Defective product.,1
692,2020-06-14,Nice products,Santizer,5
693,2020-08-09,Great product,Great,4
694,2020-05-30,this is dublicate product ......,this is dublicate,1
695,2020-05-15,It is a good product,No problems with the product,5
696,2020-05-21,Fake product,Fake,1
697,2020-07-13,Good product,Good product,4
698,2020-06-17,Good product,Review,3
699,2020-07-10,Good,Good product,4
700,2020-08-30,good,good,5
701,2020-06-30,Duplicate product .,Duplicate product.,1
702,2020-08-19,Duplicate product .,Duplicate product,1
703,2020-06-09,Good product.,Good,3
704,2020-08-25,Duplicate product.,Duplicate,1
705,2020-07-06,Duplicate,Duplicate,1
706,2020-05-27,Good alcohol based sanitiser.,Good sanitiser,5
707,2020-06-04,Nice,Well,5
708,2020-06-05,Nice,Ok,4
709,2020-06-08,It is nice product. Amazing,It's ti good,5
710,2020-05-30,good,ok,5
711,2020-08-22,Product was good,Packaging system is very bad,4
712,2020-08-25,Good one,"But the packing was so worst ever, please concentrate on packing.",4
713,2020-06-02,Wow,Value of money,5
714,2020-07-07,Good product..,Good sanitizer,5
715,2020-07-26,Good product,Good,5
716,2020-07-15,Good product..,..,5
717,2020-06-14,No alcohol in sanitizer,Very very bad product,1
718,2020-05-30,Bottle Cap is suspected.,Not satisfactory,1
719,2020-06-14,value of money,lifebuoy,4
720,2020-05-17,nice product,nice product,5
721,2020-07-08,Good,Very good,5
722,2020-08-22,Nice,Nice,5
723,2020-06-02,Nice,Ok,5
724,2020-07-26,Very good,Delivery very fast,4
725,2020-08-08,Easy to use,Recommended,4
726,2020-05-24,It is very good for use,So good,5
727,2020-07-05,Colour is only bad,Good,5
728,2020-06-08,Good pordacte,Good,5
729,2020-08-21,Ok,Ok,2
730,2020-06-10,Nice,Nice,5
731,2020-06-09,Nice product,Very useful,5
732,2020-05-31,It’s duplicat,Wast money &amp; time,1
733,2020-05-29,Its too good.,I like it.,3
734,2020-06-04,Good product,Good 1,5
735,2020-07-13,Orginal product,Orginal product,5
736,2020-05-30,Nice Product,Good Product,4
737,2020-07-10,Pump is broken,Broken,1
738,2020-05-20,Good,Nic,5
739,2020-06-07,valu for mony.. .,good product,4
740,2020-06-13,Very bad,Very bad,1
741,2020-05-22,Thanks,I m so So happy,5
742,2020-05-25,Gd,Review,5
743,2020-06-01,smell is not well,not so well,2
744,2020-05-27,Duplicate Product,Money waste,1
745,2020-05-27,Very good product,Very good product,5
746,2020-07-15,Gud,Gud,5
747,2020-07-05,Nice,Nice,5
748,2020-05-15,Good,Good,5
749,2020-08-09,Good,Good,5
750,2020-06-28,Good,Thakns,5
751,2020-05-31,Nothing,Good Product,4
752,2020-06-13,Good,Good,5
753,2020-07-02,Its is osm,Nice,5
754,2020-08-22,Ok,Ok,5
755,2020-06-09,Good,Nice,5
756,2020-06-05,nice product,worth product,5
757,2020-06-06,money worth,good product,5
758,2020-05-28,Good product,Nice one,4
759,2020-06-21,Duplicate,Duplicate,1
760,2020-06-18,Good 100%,Good,5
761,2020-07-01,Good,Good,5
762,2020-07-01,good,good,5
763,2020-05-25,Not good,Not good,1
764,2020-05-20,Its nice,Great,5
765,2020-06-10,Good,Good,5
766,2020-06-02,Good,Good,5
767,2020-05-25,Good,Good,5
768,2020-05-21,3 stars to this product because Amazon delivered it when it was needed.1 start deducted cuz- not sure about that the product is original or notAnd 1 star deducted more for not providing any pump dispenser with it. While flipkart provides it .Final verdict- Prefer to buy it from Flipkart.,Buy is from Flipkart,3
769,2020-08-21,"Scent is strong and awful. Very alcoholic smell, just like strong whisky. I don't know if I received an original bottle, but if it is so unusable because of its extremely strong smell, it doesn't leave hands after washing with water.",Extremely strong smell,1
770,2020-08-01,Smells like Yaak... no where near Dettol Sanitizer. Not sure about virus but this smell can definitely kill human. Definitely a duplicate product...,Duplicate Product!!! Dont buy,1
771,2020-07-09,1- All over product quality was awesome2- and the sanitizer was also good3- Thank you amazon and also to the seller,Recommended,5
772,2020-05-30,Its wonderful product and its really useful during pendemic covid 19 situation original produst,Awesome,4
773,2020-05-24,Don't buy these hand rub of foreign company buy india base make in india product to help india to maintain economy,Only indian products,1
774,2020-07-24,This is superb products for hand sanitizer and is best to use.It's scent and good packaging and is easy to use,Awesomeness products for use as hand sanitizer,5
775,2020-05-14,Good quality product.,Lifebuoy Hand Sanitizer Total,5
776,2020-06-06,"after using lifebuoy hand sanitizer skin peeling is happens, product looks not goodI used dettol sanitizer it never happened","Skin peeling with lifebuoy sanitiser , Dettol sanitiser looks good no skin peeling",1
777,2020-05-26,"The Product is good but I have purchased it from local wholesale shop at 220/- ,So Amazon needs to look into the price .",Price needs to be negotiated,4
778,2020-05-28,Ordered two bottles of lifebuoy hand sanitizer . One bottle is same as shown in the picture of product . The other is not same . I think the other bottle is duplicate.,Duplicate,1
779,2020-05-17,Duplicate.... Don't buy... You can't return also.....,Duplicate don't buy,1
780,2020-05-14,DURING THE SPREAD OF COVID IT IS AN EFFECTIVE PRODUCT TO SANITIZE HANDS . AT CHEAP RATE . clapping_hands ,good product,5
781,2020-06-30,Very good sanitizer,Good sanitizer,5
782,2020-07-28,Good,Good,5
783,2020-07-17,"ALL parking, delivery all are Excellent,And sooooo satisfied.Thanks Amazon and my respect &amp; believe increased.","Thanks ""Amazon""",5
784,2020-08-19,Perfect product against COVID,Useful product,5
785,2020-06-07,This is the best hand sanitizer I ever seen.. I am used this and the scent of this long lasting...,Just amazing..,5
786,2020-05-15,It's a very good Sanitizer and the liquid is very thin as I expected.,Hand Sanitizer Review,5
787,2020-05-25,I like lifebuoy sanitizer,Great product,5
788,2020-05-16,Awsome must buy superb loved it,Superb,5
789,2020-05-28,Thanku very much apne 1rs less kr dee thanku so much,Thanku,5
790,2020-05-25,It has strong smell n does not smell like lifebuoy i feel it is fake product,Fake,1
791,2020-08-06,On tym delivery  thumbs_up_light_skin_tone thnk u amazon nd all the orders of my products are good,Helpfull,5
792,2020-06-12,It is a good sanitizer but scent is different,Value for money but scent is not good,4
793,2020-06-05,Fragrance superMast sanitizer5 star,Mast. 5 Star,5
794,2020-07-29,Effective product,Right choice,5
795,2020-06-21,Nice n original,Lifebuoy Jakaas,5
796,2020-05-23,Value for money,Nice,5
797,2020-07-19,Very bad productDo not buy this product,Very bad product,1
798,2020-07-23,"Easy to carry, smells Gud to",Safe,5
799,2020-08-26,Ok,Price range is high,1
800,2020-06-07,"Product is good  thumbs_up  but, but smell is not good.",Product,3
801,2020-07-08,Product supplied is not as per order. It's not spray.,The product supplied is not as per order.,2
802,2020-05-23,Product is different from what shown on the picture,Different products,2
803,2020-07-21,Normal quality product,.,2
804,2020-06-14,Great product ! Must buy !,Lifebuoy sanitizer is the best !,5
805,2020-08-06,When applied gives burning sensation....,Avoid purchasing sanitizer online....,1
806,2020-05-31,I totally satisfied this product.,very good product,5
807,2020-06-19,Fragrance is too strong .,Mediker one is better,3
808,2020-06-09,Good,Good product...,5
809,2020-07-10,Good,Good,5
810,2020-07-13,Ok,Nice product,5
811,2020-05-18,Quality detoriated...,Poor,1
812,2020-06-04,good product,satisfied,5
813,2020-08-10,nice,nice,5
814,2020-06-16,Good,Good One,5
815,2020-05-31,Top Notch product,OSM,5
816,2020-05-25,"I don't understand why people are bothered that the cap is not red! The product contains the required amount of alcohol or not, that's what matters. and if u just take a drop between your fingers and rub it for a few seconds, it will rapidly evaporate, which ensures that it indeed contains a high amount of alcohol. I have compared it with Apollo life hand sanitizer (bought from Apollo pharmacy) which contains 60% alcohol, and this one indeed evaporates much faster than that. And as for the cap, it comes with a high quality seal-able cap! the red cap which is shown in the picture is not seal-able and might cause spillage during shipping. it has a nice blue gasket around the dispensing hole which forms a tight seal when closed.",Very nice,5
817,2020-05-12,Sprb packaging Good smell,Latest product Pure lemon smell without water,5
818,2020-06-16,"Lifebuoy is one of the best brand I have been using it's products from my childhood So I bought Lifebuoy hand sanitizer. It's really a good product as it is alcohol based and kills 99.9% germs keeping us safe It contains 95% ethile alcohol and this sanitizer is gel based. One of the most important thing is that it's consistency is thicker than others. I got a dispenser type bottle in seal pack condition. I am extremely satisfied as it's lifebuoy product and did justice to the brand name. It is easy to use, just take little amount of sanitizer on your palm, spread and rub over back of hands until dry. It protects us for longer time. Worth the money and highly recommended product in current situation.",Best sanitizer value for money,5
819,2020-06-23,"10 hrs immunity ones you rub on your hands unless you wash, as gurateed in description, which I found very useful. 2nd best thing is it's gel type sanitizer with very pleasant smell, few people complain about new fragrance it's due to High Alcohol content than previous one, it's cap is different from description but it's very airtight. Overall I am satisfied with the product. I find myself safe after using it. It's for external use only",Excellent quality  OK_hand ,5
820,2020-06-20,"It's one of the best needed product of the time. During this pandemic where we all need to have hand sanitizer. This lifebuoy hand sanitizer without water and is just perfect. Its a perfumed gel based product. The best part is, it has 70 percent of alcohol. Every one can use this product that's the best part and no water required. The smell of the product decent. It's very easy to use this sanitizer. This product you can definitely try. Complete value for the money you pay. Thank you HUL.",70% alcohol hand sanitizer..,4
821,2020-06-14,"Lifebuoy hand sanitizer smells nice, &amp; hands fully abosord the sanitizer within seconds, packaging is good, it kills germs effectively.Value for money, bottle shape is unique &amp; easy to use.It is 70% alcohol based sanitizer which kills bacteria effectively, &amp; doesnt left your hands dry like most of sanitizers. I am loving this product",Nice packaging &amp; easy to use,5
822,2020-05-18,"A convenient and instant way to get clean and germ free hands. Satisfied with the product. As it contains perfumed gel base, the product, after application leaves a sweet fragrance on your hands. Good thing is that it doesn't make your hands greasy post applying. Safe to use for hands as no harm noticed. Overall worthy product.",Effective and convenient product.,5
823,2020-06-23,The best sanitizer so far I have come across. It is alcohol based but smells sooo good. Also it is kids friendly. The packaging is really good.My daughter is loving it. First I had to tell her to sanitize but now after this package has arrived she has now a habbit of doing it. We are loving it.,Superb product,5
824,2020-06-20,"Great product by the most trustworthy brand Lifebuoy. I am using this sanitizer and it's a fantastic product. Price is affordable, scent is very nice, quality is great  thumbs_up  thumbs_up . Its not very sticky and doesn't make skin dry. Worth the price. I would definitely recommend others to buy. Good product",Great Hand Sanitizer by Lifebuoy Brand,5
825,2020-06-21,Lifebuoy is the trusted brand. I just came across their hand sanitizer. Lifebuoy Total Hand Sanitizer has 95% ethyl aclohol which is really good amount. It affordable too. 500ml for 250/- only. It’s self life is 2 year which is great. Hand sanitizer is must for now days. It smells also good. I totally recommend this to everyone.,Good product,5
826,2020-05-27,maxium customer post that product is duplicate.it is true. Quility deteriorated. Bar code covered by seller. Smell is bad quility.flip cart more than good.but qulity same.money totally lost.,DUPLICATE PRODUCT,1
827,2020-06-06,"The scent is not very good....Seems to work as expected (as a sanitizer). But it leaves a fruit smell (somewhat strong) on hand, and a bit ""chip chipee"" compared to water-like hand rub!","Good, but unpleasant ""fruit"" smell.",4
828,2020-08-03,"I have been using Lifeboy hand sanitizer since couple of months, this product is duplicate. Scent is bad and thickness is also very. Above all bottles are not sealed as it should be.","Duplicate product, don't buy.",1
829,2020-06-16,"Great gel based sanitizer, it’s alcohol based but does not dry out hands at all. More than enough quantity. Very gentle on hand. Scent is very pleasant, easy to dispense and great packaging. Complete value for money",Value for money product,5
830,2020-06-05,"It’s look like they have fill some other sanitizer into this bottle, packing and appereance of this bottle seems like it’s not of lifebuoy it’s seems to be lik a fraud sanitaizer",It’s doesn’t seems like orignal lifebuoy hand sanitizer,3
831,2020-07-27,"This best sanitizer for the price,The brand name itself is enough to say it the best instant sanitizerCheaper than local made sanitizer, with trust of brandThe smell of the product is super even kids will love it",The best sanitizer for price,5
832,2020-05-23,"I've bought two bottles of 500 ml each and they both are different in smell and gel. The caps of bottles are different in colour didn't expect this from the lifebouyAnd also u can't return it, i strictly won't recommend anybody to buy this... Instead of this i recommend Himalaya pure hands.",Totally different from previous lifebouy hand sanitizers,1
833,2020-05-28,Everything is OK.Remember it is gel type and not spray.So u cannot spray it over things like door knobs etc.Quality is very good,Gel type. Good quality. Correct price,4
834,2020-07-14,It's 60% based alcoholic sanitizer. And scent is light straberry. But it's not as it was few months back. And it doesn't meet WHO standards i.e. It's not a 70% alcohol based sanitizer. It's also not 500ml i think. But not sure.,Ok but not suitable to kill CORONA VIRUS as of my knowledge.,3
835,2020-05-26,Scent of Sanitizer is So So &amp; alcohol % of Sanitizer seems to be less.I never felt it is like alcohol based Sanitizer. face_with_rolling_eyes  flushed_face ,Better to go for Another,3
836,2020-05-17,"Duplicate product, I have ordered 2 qty of these and out of which 1 bottle is different from other. The bottle, the cap smell of it everything is different than original","Duplicate product, don't buy",1
837,2020-06-08,i don't like the smell of this particular product ! but product is good ! it's just the smell i didn't likede,"smells bad , But product is good",5
