,Date,Review_text,Review_title,Stars
437,2020-07-05,I'm ordered pump dispenser type body... But unfortunately I got this from your side....,Lifebuyo hand sanitizer,5
438,2020-07-19,The image is different from actual product. the presser is not there.,"NO presser on top, ite open cap type",3
439,2020-09-01,There is no dispenser cap.Totally wrong,No dispenser,3
440,2020-06-18,Best,Best,5
441,2020-07-30,Product delivered is without pump as shown in picture.,Product delivered did match with picture shown,3
442,2020-07-04,The packaging is diffrent and bottle was open.,Diffrent packaging and open bottle,1
443,2020-05-23,Good product and fast delivery,Recommend,5
444,2020-07-06,nice product,so usefull,5
445,2020-05-16,Best hand sanitizer. I will suggest to purchase that.,Awesome sanitizer,5
446,2020-06-07,Good,Good,4
447,2020-06-02,Product is good but manufacturers defects. Leakage a lot.,Manufacturing Defect,2
448,2020-07-05,Product cap different one received. We have to press the bottle to take the sanitizer,Cap,5
449,2020-09-03,there is no dispenser cap as mentioned in desc or as shown in picture,wrng product,1
450,2020-05-26,Very good product and delivered within the time line.,Product quality,5
451,2020-06-14,Smells really good .,Nice aroma n sanitizes well,5
452,2020-06-30,Packaging change received not happy this time,Packing change,5
453,2020-08-04,Bottle supplied is not the one shown here.,Material is different,1
454,2020-06-07,"I think its duplicate product, Logo spelling Lifeboy is wrong ""LIFEBOUY"".......",Wrong Logo,1
455,2020-08-07,Amazing product  fire  awesome packaging thanks amazon heart_suit_selector ,Awesome product just go for it. heart_suit_selector  fire ,5
456,2020-07-19,Great sanitizer,Great,5
457,2020-09-09,Don't buy this product,Don't buy this product,1
458,2020-08-14,Nice product buyworthy,Nice,4
459,2020-06-11,Pump type dispenser is good feature.,Good sanitizer.,4
460,2020-08-25,The bottle is without pump as shown in the picture.,The bottle is without pump as shown in the picture.,3
461,2020-07-12,Need not be gel based,Decent sanitizer,5
462,2020-09-20,Product is good. No allergy no side effects,I recommend this product,5
463,2020-06-17,Spray pump was not working Damage packing bottles Whay Not replacement? This product,Defoult product,1
464,2020-05-31,One Bottle already damaged and pressing is not working which we didn't notice Intially,Poor Packaging,2
465,2020-07-08,Order spray cap but products arrived other Type cap so I'm not satisfied.,Product is OK but cap changed.,3
466,2020-06-03,Good product,Nice product,5
467,2020-05-31,Great Product awesome smell n good packaging must buy,Must Buy,5
468,2020-08-20,Not better when compared with first order,good,5
469,2020-06-16,Received broken product. Wasted my money.,Disappointed,1
470,2020-07-12,wrong product delivered..no pump dispenser..overall all is good,I ordered with pump dispenser bt delivered without pump dispenser,4
471,2020-07-18,Good product,Nice product,3
472,2020-06-21,Fake fake fakeIt’s not original... warning_selector ,Ducpicate,1
473,2020-06-19,Decent smellLow thicknessNo dispenser..,No dispenser,3
474,2020-09-23,Good,Good,4
475,2020-09-26,Good,Good,5
476,2020-05-25,Best,Best,5
477,2020-06-14,Excellent Product, OK_hand_light_skin_tone  OK_hand_light_skin_tone  OK_hand_light_skin_tone  OK_hand_light_skin_tone  OK_hand_light_skin_tone ,5
478,2020-05-26,Fake product. Dont buy,Review of lifebuoy sanitizer,1
479,2020-09-30,The product dispenser is poor and different quality  thumbs_down  thumbs_down but packingok.,"The cap is different and bad quality difficult to use, and otherwise ok thumbs_up  thumbs_up ",3
480,2020-07-12,In the image cap they given and the cap we get is different.!!,Best but cheated with different cap,1
481,2020-09-16,Delivered without cover,Another product delivered without cover,1
482,2020-05-29,Broken product received,Product broken,1
483,2020-06-17,The product came broken and it was already leaking before it got to me.,Came broken,1
484,2020-08-27,"No dispenser, paid high price only for dispenser cap.",Fake Product,1
485,2020-07-21,Fake product . I have allergies on my hand using it,Fake product,1
486,2020-07-13,"I dont lick in this type of container, i want amzon so the container only.",Packing deference,1
487,2020-07-08,"Fragrance is not good, may be for me I'm not sure .",Okay okay,3
488,2020-06-26,Very nice Sanitizer and soft to hands,Very good product,5
489,2020-06-03,I ordered this sanetizer and getting cracked bottle of sanetizer in the package,I need my money back,1
490,2020-07-05,Got the damaged bottle more than half was out from bottle in the packagebox,Damaged bottle,1
491,2020-06-19,Product is not as shown in pic,Without a pusher,1
492,2020-09-11,totally disappointed......top pump bottom are not present..,not happy,1
493,2020-07-14,I am very happy with this product.,Sanatizer,5
494,2020-08-06,Smell is really bad not as expected,Not to buy dettol is best,2
495,2020-08-11,Must buy product during these times,Must buy,5
496,2020-07-07,"Product is good, but I ordered the pump system and the normal bottle come.",Good but not one what I ordered,4
497,2020-07-18,Good quality,Good quality,5
498,2020-06-17,"Nice and light scent ,good packaging properly sealed, and is value for money",Must buy sanitizer,5
499,2020-07-05,The seal.is already broken and it is not having any pump.,Defective product - seal already broken,1
